Region,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCases,CasesPerM,DeathsPerM,TotalTests,TestsPerM,Population
Netherlands,2751954,+23078,19668 ,+26,2158065.0,+10855,574221.0,593,160099,1144,19205114,1117287,17189057
Malaysia,2658772,+4298,30614 ,+40,2566159.0,+4927,61999.0,471,80671,929,38384583,1164647,32958138
Peru,2243415,+769,201379 ,+19,,,,972,66713,5988,20555444,611267,33627626
Czechia,2240794,+10977,33754 ,+102,1942232.0,+289,264808.0,1018,208691,3144,44283281,4124218,10737376
Thailand,2141241,+4704,20942  ,+27,2048815.0,+6149,71484.0,1369,30567,299,14913135,212892,70050291
Iraq,2084346,+457,23885 ,+12,2050033.0,+839,10428.0,94,50213,575,16431593,395847,41509921
Belgium,1842761,+15294,27224 ,+57,1368222.0,+9965,447315.0,804,158018,2334,25109681,2153175,11661699
Canada,1809368,+3401,29773 ,+5,1748969.0,+2797,30626.0,497,47347,779,49332335,1290920,38214862
Romania,1786036,+916,57105 ,+73,1701727.0,+2644,27204.0,910,93735,2997,16166181,848431,19054198
Chile,1772547,+1927,38501 ,+36,1665361.0,+2484,68685.0,693,91602,1990,25950496,1341069,19350607
Japan,1727828,+127,18364 ,,1708638.0,+133,826.0,29,13721,146,28132870,223413,125922947
Bangladesh,1577443,+197,28001 ,+6,1542274.0,+226,7168.0,1373,9444,168,10981606,65745,167032920
Israel,1346106,+614,8204 ,,1332425.0,+681,5477.0,109,144339,880,35234839,3778130,9326000 
Vietnam,1309092,+14314,26260 ,+199,1009277.0,+1711,273555.0,6854,13278,266,69737261,707349,98589635
Pakistan,1286825,+372,28767 ,+6,1245606.0,+262,12452.0,854,5669,127,22211141,97841,227012401
Serbia,1263663,+1244,11917 ,+41,1210147.0,+3561,41599.0,165,145465,1372,6881800,792190,8687055
Sweden,1212145,,15136 ,,1161927.0,+826,35082.0,43,118963,1485,13708481,1345388,10189240
Austria,1198478,+5192,12796 ,+43,1075482.0,+11998,110200.0,651,131994,1409,112526834,12393063,9079824
Portugal,1166787,+3786,18537 ,+23,1086887.0,+1233,61363.0,134,114907,1826,21858506,2152655,10154206
Hungary,1134869,,35122 ,,910745.0,,189002.0,566,117905,3649,8559975,889322,9625284
Switzerland,1063238,+5872,11660 ,+15,870684.0,+2824,180894.0,213,121582,1333,12597593,1440541,8745045
Jordan,975956,+4555,11761 ,+46,903088.0,+3533,61107.0,1194,94315,1137,12395866,1197922,10347811
Kazakhstan,975150,+695,12769 ,+15,941285.0,+597,21096.0,528,51062,669,11575012,606103,19097440
Greece,966221,+3526,18595 ,+79,876039.0,+8011,71587.0,715,93352,1797,38190109,3689771,10350264
Cuba,963090,+88,8309 ,+2,954175.0,+145,606.0,22,85103,734,11202077,989868,11316734
Morocco,950591,+90,14788 ,+1,932920.0,+85,2883.0,347,25325,394,10500927,279761,37535330
Georgia,865293,+3410,12344 ,+46,806596.0,+4732,46353.0,,217508,3103,11806621,2967814,3978221
Nepal,822592,+200,11541 ,+1,804544.0,+436,6507.0,107,27526,386,4662680,156022,29884692
UAE,742328,+50,2148 ,,737330.0,+75,2850.0,,73782,213,102497410,10187548,10061048
Slovakia,729475,+7367,14826 ,+55,595369.0,+7652,119280.0,624,133520,2714,4724312,864717,5463422
Tunisia,718443,+165,25401 ,+3,691640.0,+118,1402.0,68,59894,2118,3198939,266684,11995247
Bulgaria,703160,+706,28852 ,+47,573497.0,+385,100811.0,674,102298,4197,6704606,975407,6873653
Lebanon,678801,+1654,8775 ,+10,634994.0,,35032.0,186,100092,1294,4795578,707130,6781746
Belarus,663813,+1757,5162 ,+15,652874.0,+2297,5777.0,,70283,547,10525190,1114380,9444880
Croatia,631037,+2796,11218 ,+68,590341.0,+4598,29478.0,310,155081,2757,3509545,862493,4069070
Guatemala,619852,+310,15986 ,+6,602717.0,+374,1149.0,5,33709,869,3150263,171317,18388494
Azerbaijan,596388,+1394,7967 ,+20,564577.0,+1791,23844.0,,58072,776,5602773,545562,10269722
Ireland,594250,+5156,5707 ,,458280.0,+3918,130263.0,110,118458,1138,8983297,1790729,5016559
Sri Lanka,567682,+746,14461 ,+21,542326.0,+316,10895.0,,26353,671,5661108,262799,21541549
Costa Rica,567563,+56,7317 ,+2,555304.0,+1394,4942.0,68,109981,1418,2715029,526111,5160565
Saudi Arabia,549912,+35,8844 ,+2,539056.0,+45,2012.0,39,15452,249,31698370,890708,35587827
Bolivia,542859,+770,19215 ,+5,497115.0,+828,26529.0,220,45617,1615,2593083,217899,11900368
Ecuador,529349,+175,33484 ,,443880.0,,51985.0,759,29367,1858,2047260,113576,18025509
Myanmar,524407,+285,19141 ,+6,500304.0,+504,4962.0,,9547,348,5681317,103427,54930935
Denmark,509111,+3026,2946 ,+7,447152.0,+3403,59013.0,58,87456,506,95689090,16437609,5821351
Lithuania,479845,+1353,6847 ,+19,444556.0,+205,28442.0,126,179854,2566,6242415,2339767,2667964
Panama,479053,+222,7374 ,+1,468838.0,+177,2841.0,20,108586,1671,4270313,967947,4411724
S. Korea,473034,+5127,3852 ,+43,407175.0,+1632,62007.0,744,9215,75,15804065,307878,51332250
Paraguay,463372,+57,16478 ,+1,446159.0,+80,735.0,49,63846,2270,1961558,270275,7257650
Venezuela,434918,+785,5193 ,+7,422289.0,+794,7436.0,681,15357,183,3359014,118606,28320759
Palestine,431863,+275,4549 ,+3,423981.0,+204,3333.0,50,81939,863,2758039,523293,5270549
Slovenia,430064,+1116,5303 ,+13,395415.0,+2235,29346.0,271,206827,2550,1963636,944353,2079346
Kuwait,413491,+27,2465 ,,410723.0,+22,303.0,4,94821,565,5432522,1245781,4360736
Dominican Republic,408516,+271,4212 ,,402191.0,+475,2113.0,155,37127,383,2480431,225426,11003287
Uruguay,400925,+104,6134 ,+2,392582.0,+194,2209.0,16,114847,1757,4152518,1189515,3490934
Mongolia,383543,+327,2016 ,+3,313256.0,,68271.0,192,114366,601,4030048,1201691,3353647
Honduras,378310,+59,10413 ,,122039.0,,245858.0,53,37347,1028,1122483,110814,10129472
Libya,374989,+709,5493 ,+13,355121.0,+2705,14375.0,,53534,784,1926658,275052,7004702
Ethiopia,372215,+125,6800 ,+6,349626.0,+69,15789.0,209,3127,57,3898666,32755,119024277
Moldova,366256,+94,9217 ,+9,350497.0,+305,6542.0,126,91096,2292,2236941,556375,4020560
Egypt,363162,+902,20727 ,+45,301308.0,+871,41127.0,90,3456,197,3693367,35145,105088625
Armenia,340723,+327,7683 ,+14,321106.0,+667,11934.0,,114677,2586,2401971,808429,2971159
Oman,304603,+4,4113 ,,300039.0,+18,451.0,1,57561,777,25000000,4724282,5291809
Norway,285486,+2568,1093 ,,88952.0,,195441.0,68,52079,199,8665209,1580723,5481800
Bosnia and Herzegovina,278244,+163,12727 ,+12,192218.0,,73299.0,,85570,3914,1407341,432809,3251641
Bahrain,277831,+28,1394 ,,276123.0,+27,314.0,2,155576,781,7495132,4197030,1785818
Singapore,269211,+552,759 ,+13,259556.0,+1518,8896.0,52,45505,128,21098774,3566348,5916073
Latvia,257329,+477,4267 ,+6,241683.0,+597,11379.0,136,138619,2299,5384444,2900514,1856376
Kenya,255437,+29,5335 ,,248426.0,+22,1676.0,4,4606,96,2855761,51492,55460814
Qatar,244223,+152,611 ,,241459.0,+119,2153.0,10,86980,218,3022415,1076433,2807805 
Estonia,224993,+339,1823 ,+8,207850.0,+399,15320.0,26,169447,1373,2361195,1778263,1327810
Australia,217842,+1266,2050 ,+8,197070.0,+122,18722.0,70,8404,79,48747330,1880509,25922411
North Macedonia,217301,+276,7641 ,+10,203574.0,+249,6086.0,,104309,3668,1484645,712657,2083252
Nigeria,214622,+55,2980 ,,207450.0,+23,4192.0,11,1006,14,3580510,16776,213425147
Algeria,211469,+172,6103 ,+7,145195.0,+141,60171.0,16,4701,136,230861,5132,44981074
Zambia,210312,+18,3667 ,,206466.0,+12,179.0,11,11001,192,2745326,143600,19117848
Albania,201730,+328,3110 ,+1,192238.0,+383,6382.0,23,70208,1082,1405077,489011,2873305
Botswana,195302,,2419 ,,192452.0,,431.0,1,80724,1000,1873214,774257,2419371
Uzbekistan,194333,+228,1418 ,+2,190939.0,+235,1976.0,23,5689,42,1377915,40335,34161708
Finland,191226,,1360 ,,46000.0,,143866.0,51,34436,245,8009940,1442447,5553022
Kyrgyzstan,183615,+42,2758 ,+1,178602.0,+52,2255.0,131,27496,413,1848664,276836,6677834
Montenegro,158466,+183,2329 ,+5,154027.0,+269,2110.0,60,252262,3708,916867,1459561,628180
Afghanistan,157455,+24,7312 ,,140723.0,+103,9420.0,1124,3919,182,796349,19820,40178842
Mozambique,151924,+56,1941 ,,149575.0,,408.0,8,4674,60,985270,30313,32503639
Zimbabwe,139046,+523,4710 ,+1,128868.0,+10,5468.0,12,9165,310,1623461,107005,15171816
Cyprus,136832,+307,601 ,,124370.0,,11861.0,49,112165,493,9477138,7768681,1219916
Ghana,130920,,1209 ,,129042.0,,669.0,5,4091,38,1933408,60422,31998273
Namibia,129796,+158,3574 ,+1,125531.0,+8,691.0,1,49796,1371,799972,306906,2606573
Uganda,127655,+39,3254 ,,97627.0,+30,26774.0,115,2671,68,1984169,41510,47799245
Cambodia,120256,+24,2960 ,+4,116609.0,+21,687.0,,7053,174,2725832,159879,17049325
El Salvador,119803,,3783 ,+2,102982.0,,13038.0,246,18338,579,1440742,220534,6532970
Cameroon,107148,,1804 ,,102716.0,,2628.0,152,3898,66,1751774,63728,27488114
Rwanda,100414,+10,1343 ,,45522.0,,53549.0,,7488,100,3557771,265306,13410053
Maldives,92211,+116,254 ,+1,90205.0,+102,1752.0,23,166406,458,1771023,3196037,554131
Jamaica,91469,+48,2410 ,+3,62942.0,+118,26117.0,10,30698,809,677213,227280,2979636
Luxembourg,90774,,880 ,,84834.0,,5060.0,17,141720,1374,3704591,5783769,640515
Laos,79833,+1364,207 ,+6,7339.0,,72287.0,,10750,28,816844,109994,7426286
Trinidad and Tobago,75134,+601,2262 ,+26,60582.0,+380,12290.0,22,53439,1609,457734,325566,1405964
Senegal,74024,+11,1886 ,,72103.0,+2,35.0,1,4261,109,880611,50688,17373005
Angola,65259,+15,1735 ,,63325.0,+27,199.0,3,1901,51,1192540,34745,34323049
Malawi,61981,+15,2307 ,,58824.0,+8,850.0,67,3125,116,446156,22494,19834756
Ivory Coast,61824,+7,706 ,+1,60864.0,+20,254.0,,2264,26,1159053,42441,27309723
Réunion,61188,,384 ,,57781.0,,3023.0,18,67653,425,1347378,1489737,904440
DRC,58463,,1113 ,,50930.0,,6420.0,,626,12,306299,3278,93441531
Guadeloupe,55284,,748 ,,2250.0,,52286.0,23,138133,1869,551264,1377396,400222
Fiji,52552,+6,697 ,,51121.0,+5,734.0,,58022,770,462999,511191,905726
Suriname,50993,+33,1170 ,,29577.0,+1,20246.0,11,85827,1969,161217,271345,594140
Syria,48619,+81,2777 ,+5,29738.0,+114,16104.0,,2685,153,113162,6250,18106919
Eswatini,47504,+136,1248 ,,45271.0,+8,985.0,11,40349,1060,394107,334749,1177321
French Polynesia,46323,,636 ,,,,,7,163554,2246,,,283228
French Guiana,46142,,328 ,,11254.0,,34560.0,7,148980,1059,454826,1468507,309720
Martinique,45501,,718 ,,104.0,,44679.0,1,121385,1915,416247,1110439,374849
Madagascar,44800,,972 ,,43119.0,,709.0,22,1561,34,290447,10118,28706024
Sudan,43489,,3164 ,,35491.0,,4834.0,,960,70,238579,5266,45309430
Malta,39934,+69,468 ,,37761.0,+123,1705.0,3,90099,1056,1211456,2733282,443224
Mauritania,39558,+48,840 ,+2,37877.0,+49,841.0,15,8200,174,514130,106580,4823905
Cabo Verde,38450,+11,351 ,,37972.0,+4,127.0,23,68100,622,211166,374002,564612
Guyana,38160,+42,1006 ,+2,36170.0,,984.0,17,48183,1270,396734,500943,791975
Gabon,37477,,280 ,,33094.0,,4103.0,10,16290,122,1409899,612831,2300634
Papua New Guinea,35538,+148,550 ,,34555.0,+233,433.0,7,3868,60,249149,27114,9188865
Guinea,30770,,387 ,,29725.0,,658.0,49,2256,28,569940,41783,13640616
Belize,30680,,579 ,,28979.0,,1122.0,10,75209,1419,354279,868482,407929
Togo,26304,+13,243 ,,25923.0,+2,138.0,,3075,28,585043,68383,8555449
Tanzania,26270,,730 ,,,,,7,423,12,,,62159356
Barbados,26095,+131,238 ,+4,23417.0,+164,2440.0,,90646,827,442981,1538780,287878
Haiti,25510,,747 ,,21644.0,,3119.0,,2199,64,132422,11415,11601026
Benin,24863,,161 ,,24546.0,,156.0,5,1977,13,604310,48053,12575926
Seychelles,23537,,127 ,,22912.0,,498.0,,237227,1280,,,99217
Somalia,23051,,1331 ,,12325.0,,9395.0,,1395,81,262138,15863,16525276
Bahamas,22836,+9,705 ,+4,21616.0,,515.0,4,57289,1769,170200,426983,398611
Mauritius,22090,+117,455 ,,20266.0,+102,1369.0,,17328,357,358675,281361,1274784
Lesotho,21838,,663 ,,13741.0,,7434.0,,10080,306,262081,120969,2166510
Mayotte,21003,,185 ,,2964.0,,17854.0,,74425,656,176919,626923,282202
Burundi,20473,,38 ,,773.0,,19662.0,,1652,3,345742,27893,12395483
Timor-Leste,19828,,122 ,,19701.0,+1,5.0,,14641,90,211166,155925,1354277
Congo,18970,,354 ,,12421.0,,6195.0,,3321,62,188207,32951,5711769
Channel Islands,18893,,104 ,,16459.0,,2330.0,,107254,590,1085647,6163126,176152
Iceland,18561,+59,35 ,,16721.0,,1805.0,4,53893,102,1256171,3647345,344407
Andorra,18443,+221,132 ,,16162.0,,2149.0,4,238152,1705,204343,2638659,77442
Mali,17915,+103,618 ,+1,15298.0,+75,1999.0,,850,29,496532,23552,21082185
Curaçao,17485,+15,179 ,,17199.0,+9,107.0,3,105936,1085,340657,2063937,165052
Nicaragua,17254,,210 ,,4225.0,,12819.0,,2561,31,,,6737107
Tajikistan,17095,,124 ,,16966.0,,5.0,,1737,13,,,9843204
Taiwan,16652,+4,848 ,,15648.0,+9,156.0,,697,36,8527750,357133,23878385
Aruba,16450,+18,174 ,,16095.0,+21,181.0,13,153146,1620,177885,1656069,107414
Burkina Faso,16000,,286 ,,15345.0,,369.0,,737,13,234250,10785,21720365
Brunei ,15186,+22,98 ,,14773.0,+55,315.0,1,34244,221,638521,1439855,443462
Equatorial Guinea,13599,,175 ,,13346.0,,78.0,1,9260,119,242340,165009,1468650
Djibouti,13508,,187 ,,13294.0,,27.0,,13394,185,248335,246239,1008512
Saint Lucia,13034,+7,282 ,,12639.0,+3,113.0,7,70520,1526,101066,546817,184826
South Sudan,12758,,133 ,,12463.0,,162.0,2,1121,12,267531,23507,11381141
Hong Kong,12462,+9,213 ,,12149.0,+1,100.0,,1643,28,28539548,3763191,7583870
New Caledonia,12249,+6,279 ,+1,11746.0,+42,224.0,10,42323,964,42756,147731,289418
New Zealand,12195,+108,44 ,,5834.0,+61,6317.0,48,2438,9,5066370,1012849,5002100 
Isle of Man,11926,+65,66 ,,10890.0,+9,970.0,1,139199,770,133676,1560250,85676
CAR,11742,,101 ,,6859.0,,4782.0,2,2372,20,60228,12168,4949614
Yemen,10025,+4,1954 ,+1,6913.0,+9,1158.0,23,326,64,265253,8622,30762982
Gambia,9992,,342 ,,9640.0,,10.0,1,3975,136,125061,49757,2513444
Cayman Islands,7529,,7 ,,3570.0,,3952.0,14,112669,105,208299,3117129,66824
Eritrea,7458,,61 ,,7240.0,,157.0,,2062,17,23693,6551,3616500
Gibraltar,7372,+10,99 ,,6955.0,+53,318.0,1,218903,2940,421249,12508507,33677
Niger,7080,+19,261 ,,6729.0,+36,90.0,2,278,10,191126,7509,25454484
Guinea-Bissau,6444,,149 ,,6277.0,+2,18.0,,3168,73,107685,52934,2034337
Sierra Leone,6402,,121 ,,,,,,780,15,160729,19581,8208424
Dominica,6086,,42 ,,5644.0,,400.0,,84246,581,110635,1531471,72241
San Marino,5979,,93 ,,5610.0,,276.0,2,175682,2733,90716,2665531,34033
Grenada,5908,+1,200 ,,5636.0,+4,72.0,2,52159,1766,88084,777660,113268
Liberia,5824,,287 ,,5523.0,,14.0,2,1114,55,128246,24534,5227218
Bermuda,5751,,106 ,,5615.0,,30.0,2,92834,1711,650541,10501235,61949
Chad,5701,,181 ,,4874.0,,646.0,,333,11,157235,9196,17097669
St. Vincent Grenadines,5623,+44,76 ,+2,5096.0,+19,451.0,7,50456,682,91320,819425,111444
Liechtenstein,4893,+45,62 ,,4357.0,,474.0,11,127808,1619,80413,2100434,38284
Sint Maarten,4598,,75 ,,4504.0,,19.0,10,105529,1721,62056,1424250,43571
Comoros,4542,+14,150 ,,4313.0,+4,79.0,,5069,167,,,896027
Antigua and Barbuda,4147,,117 ,,4019.0,,11.0,1,41852,1181,17782,179458,99087
Saint Martin,3973,,56 ,,1399.0,,2518.0,7,100311,1414,54303,1371046,39607
Faeroe Islands,3916,+62,13 ,,3363.0,+100,540.0,7,79710,265,577000,11744830,49128
Monaco,3885,+6,36 ,,3711.0,+20,138.0,1,98010,908,54960,1386513,39639
Sao Tome and Principe,3733,+1,56 ,,3675.0,,2.0,,16594,249,14934,66383,224967
Turks and Caicos,3107,,25 ,,3055.0,,27.0,,78728,633,94789,2401850,39465
Caribbean Netherlands,3040,+14,22 ,,2811.0,+107,207.0,,114410,828,30126,1133792,26571
British Virgin Islands,2809,,38 ,,,,,7,92044,1245,82570,2705616,30518
Saint Kitts and Nevis,2790,+1,28 ,,2749.0,,13.0,1,51920,521,57035,1061373,53737
Bhutan,2641,,3 ,,2625.0,,13.0,,3370,4,1251152,1596382,783742
St. Barth,1603,,6 ,,,,,,161593,605,56491,5694657,9920
Greenland,1582,, ,,1261.0,,321.0,2,27798,,113690,1997681,56911
Anguilla,1414,,3 ,,1323.0,,88.0,,93063,197,51382,3381730,15194
Diamond Princess,712,,13 ,,699.0,,0.0,,,,,, 
Wallis and Futuna,454,,7 ,,438.0,,9.0,,41435,639,20508,1871680,10957
Saint Pierre Miquelon,86,, ,,49.0,+17,37.0,,14946,,11864,2061870,5754
Falkland Islands,83,, ,,,,,,22903,,8316,2294702,3624
Macao,77,, ,,77.0,,0.0,,116,,5019,7582,661973
Montserrat,44,,1 ,,41.0,,2.0,,8807,200,2989,598279,4996
Vatican City,27,, ,,27.0,,0.0,,33582,,,,804
Solomon Islands,20,, ,,20.0,,0.0,,28,,4500,6330,710904
Western Sahara,10,,1 ,,8.0,,1.0,,16,2,,,618282
MS Zaandam,9,,2 ,,7.0,,0.0,,,,,, 
Palau,8,, ,,8.0,,0.0,,439,,14878,816710,18217
Vanuatu,6,,1 ,,6.0,+3,-1.0,,19,3,23000,72468,317381
Marshall Islands,4,, ,,4.0,,0.0,,67,,,,59761
Samoa,3,, ,,3.0,,0.0,,15,,,,200298
Saint Helena,2,, ,,2.0,,0.0,,328,,,,6103
Micronesia,1,, ,,1.0,,0.0,,9,,,,116745
Tonga,1,, ,,1.0,,0.0,,9,,,,107406
