Region,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCases,CasesPerM,DeathsPerM,TotalTests,TestsPerM,Population
Netherlands,3116039,+14778,20892 ,+40,2622324.0,+22105,472823.0,500,181253,1215,21107399,1227771,17191640
Philippines,2841018,+1381,51372 ,+132,2777761.0,,11885.0,899,25420,460,25217292,225631,111763229
Malaysia,2754513,+3997,31462 ,+34,2677406.0,,45645.0,281,83504,954,41025673,1243712,32986463
Czechia,2469980,+6149,36101 ,+67,2304252.0,+389,129627.0,637,230007,3362,46866575,4364257,10738729
Peru,2292254,+4760,202653 ,+69,,,,905,68102,6021,21725629,645463,33659007
Thailand,2220324,+3037,21672 ,+25,2165253.0,+3115,33399.0,899,31691,309,17270775,246506,70062221
Canada,2142310,+39836,30280 ,+32,1878245.0,+13446,233785.0,455,56027,792,52560743,1374588,38237441
Iraq,2093436,+300,24154 ,+3,2064527.0,+356,4755.0,86,50357,581,16817837,404550,41571723
Belgium,2075781,+12945,28267 ,+17,1706312.0,+15535,341202.0,580,177947,2423,27122517,2325092,11665137
Romania,1807223,+1497,58715 ,+37,1737543.0,+1371,10965.0,402,94890,3083,17051755,895318,19045480
Chile,1804682,+1791,39096 ,+33,1723688.0,+1382,41898.0,531,93208,2019,27301171,1410053,19361803
Japan,1732835,+466,18393 ,+4,1711828.0,+198,2614.0,46,13764,146,29312089,232827,125896617
Vietnam,1714742,+19868,32168 ,+240,1336644.0,+34102,345930.0,7336,17382,326,74637039,756589,98649397
Bangladesh,1585027,+509,28070 ,+7,1548811.0,+395,8146.0,1349,9483,168,11472815,68640,167144908
Israel,1380053,+5600,8243 ,,1349030.0,+1472,22780.0,92,147979,884,37741674,4046931,9326000 
Portugal,1358817,+28659,18937 ,+16,1181456.0,+6239,158424.0,144,133845,1865,26078371,2568745,10152184
Sweden,1314784,,15271  ,,1192194.0,+2638,107319.0,106,128982,1498,14931240,1464776,10193534
Switzerland,1307201,+11788,12284 ,+7,1004795.0,+11461,290122.0,314,149405,1404,14211787,1624323,8749361
Serbia,1297147,+1949,12688 ,+23,1260458.0,,24001.0,91,149361,1461,7221585,831533,8684663
Pakistan,1294861,+482,28921 ,+3,1255931.0,+535,10009.0,639,5697,127,23324549,102613,227305859
Austria,1274995,+3225,13701 ,+12,1232226.0,+2779,29068.0,345,140367,1508,123226848,13566268,9083327
Hungary,1253055,+3361,39104 ,+95,1106531.0,+8903,107420.0,342,130206,4063,9152694,951066,9623616
Greece,1170293,+35580,20708 ,+72,1010603.0,+4258,138982.0,636,113107,2001,46704479,4513904,10346803
Jordan,1061560,+2045,12620 ,+30,1015224.0,+3782,33716.0,933,102519,1219,13506180,1304350,10354724
Kazakhstan,987386,+440,13005 ,+8,959635.0,+640,14746.0,528,51661,680,11575012,605616,19112778
Cuba,965571,+328,8322 ,+1,956176.0,+79,1073.0,11,85326,735,11626920,1027452,11316263
Morocco,961058,+1960,14844 ,+2,939533.0,+641,6681.0,103,25584,395,10824966,288165,37565205
Georgia,932641,+2097,13758 ,+51,893064.0,+2331,25819.0,,234467,3459,12872568,3236184,3977700
Slovakia,838738,+3190,16598 ,+44,777612.0,+5326,44528.0,483,153514,3038,5085694,930832,5463602
Nepal,828207,+235,11590  ,,811746.0,+228,4871.0,114,27680,387,4851470,162145,29920534
Denmark,769766,+20280,3256 ,+9,586027.0,+9983,180483.0,75,132200,559,106452714,18282234,5822741
Ireland,768449,+20554,5912 ,,564203.0,+5436,198334.0,88,153068,1178,9975030,1986930,5020324
UAE,759511,+2366,2162 ,+2,744180.0,+840,13169.0,,75429,215,110915918,11015356,10069209
Bulgaria,744298,+3616,30890 ,+71,611829.0,+1105,101579.0,467,108339,4496,7419396,1079954,6870101
Tunisia,725842,+1162,25564 ,+2,696187.0,+194,4091.0,70,60468,2130,3353887,279405,12003688
Lebanon,723640,+4537,9102 ,+15,659448.0,,55090.0,186,106737,1343,4795578,707347,6779668
Croatia,709678,+5958,12493 ,+27,671664.0,+2760,25521.0,239,174482,3072,3743534,920386,4067350
Belarus,697600,+1380,5561 ,+18,690505.0,+1615,1534.0,,73862,589,11022249,1167034,9444669
Guatemala,627562,+887,16106 ,+4,608447.0,+210,3009.0,5,34086,875,3273053,177775,18411163
S. Korea,625967,+5029,5455 ,+73,509957.0,+4487,110555.0,1145,12194,106,15804065,307860,51335254
Azerbaijan,616352,+510,8346 ,+14,598793.0,+1039,9213.0,,59980,812,5853336,569615,10275958
Bolivia,591773,+6149,19650 ,+28,524973.0,+1194,47150.0,220,49682,1650,2633963,221132,11911247
Sri Lanka,586746,+563,14962 ,+18,560313.0,+228,11471.0,,27230,694,5726599,265764,21547668
Costa Rica,570556,,7353 ,,560709.0,,2494.0,45,110493,1424,2965435,574281,5163739
Saudi Arabia,555417,+752,8875 ,+1,541614.0,+226,4928.0,49,15591,249,33134497,930094,35624886
Ecuador,547186,+1386,33672 ,+3,443880.0,,69634.0,759,30325,1866,2136008,118379,18043819
Myanmar,530645,+369,19265 ,+3,508053.0,+247,3327.0,,9656,351,6029936,109723,54955809
Lithuania,517766,+1808,7378 ,+19,484608.0,+1584,25780.0,104,194255,2768,6589925,2472406,2665389
Panama,493707,+2664,7427 ,+2,475216.0,+387,11064.0,18,111790,1682,4488534,1016341,4416367
Paraguay,467122,+1021,16625 ,+1,447965.0,+95,2532.0,44,64310,2289,2032200,279777,7263633
Slovenia,462156,+1708,5583 ,+7,439654.0,+1340,16919.0,187,222258,2685,2072044,996479,2079366
Venezuela,444411,+225,5324 ,+3,433621.0,+413,5466.0,681,15695,188,3359014,118629,28315279
Palestine,439495,+264,4662 ,+6,431160.0,+325,3673.0,55,83259,883,2847177,539374,5278671
Dominican Republic,417268,+998,4246 ,,407783.0,,5239.0,93,37897,386,2570850,233486,11010712
Kuwait,416631,+554,2468 ,,411590.0,+86,2573.0,4,95447,565,5945483,1362065,4365052
Ethiopia,415443,+4998,6926 ,+10,354495.0,+321,54022.0,260,3485,58,4098858,34381,119219377
Uruguay,411658,+1347,6169 ,+1,398552.0,+332,6937.0,26,117894,1767,4393751,1258322,3491754
Norway,391214,+4018,1305 ,,88952.0,,300957.0,115,71328,238,9323318,1699880,5484692
Mongolia,389089,+116,2058 ,+1,313256.0,,73775.0,192,115895,613,4030048,1200399,3357256
Libya,388183,+640,5696 ,+11,375747.0,+616,6740.0,139,55367,812,2025457,288894,7011085
Egypt,384728,+871,21727 ,+32,320024.0,+799,42977.0,122,3656,206,3693367,35101,105220663
Honduras,379542,+140,10434 ,,124171.0,+153,244937.0,83,37429,1029,1139978,112421,10140240
Moldova,375780,+422,10269 ,+23,361724.0,,3787.0,146,93479,2555,2334414,580711,4019923
Australia,362677,+21240,2226 ,+16,250027.0,+4730,110424.0,121,13980,86,54648003,2106496,25942613
Armenia,344826,+89,7968 ,+2,331348.0,+196,5510.0,,116043,2681,2560870,861800,2971536
Oman,305489,+132,4116 ,,300381.0,+26,992.0,5,57632,776,25000000,4716350,5300709
Kenya,292237,+3286,5376 ,+4,251223.0,+260,35638.0,41,5262,97,3020888,54389,55541905
Bosnia and Herzegovina,290471,+795,13428 ,+31,192218.0,,84825.0,,89369,4131,1479046,455056,3250254
Bahrain,281406,+530,1394 ,,277216.0,+108,2796.0,1,157221,779,8005638,4472721,1789881
Singapore,279061,+311,827 ,+1,275357.0,+273,2877.0,16,47145,140,21098774,3564457,5919211
Latvia,275517,+1246,4561 ,+8,259623.0,+868,11333.0,81,148530,2459,5600259,3019071,1854961
Qatar,249787,+542,617 ,+1,245348.0,+162,3822.0,22,88962,220,3168202,1128355,2807805 
Zambia,249193,+5555,3730 ,+4,216666.0,+2457,28797.0,344,13011,195,2943337,153674,19153152
Finland,248958,+9619,1554 ,+6,46000.0,,201404.0,56,44828,280,8621296,1552377,5553608
Nigeria,241513,+1126,3030 ,,214003.0,+512,24480.0,11,1130,14,3823309,17885,213775190
Estonia,240334,+1379,1928 ,+6,223051.0,+776,15355.0,19,180992,1452,2514710,1893791,1327871
North Macedonia,224507,+373,7953 ,+18,211548.0,+320,5006.0,,107768,3818,1591522,763963,2083246
Botswana,219509,+7027,2444 ,+5,204811.0,+8356,12254.0,1,90608,1009,2026898,836655,2422621
Algeria,218037,+390,6271 ,+8,149854.0,+237,61912.0,27,4841,139,230861,5126,45035231
Zimbabwe,211728,+2073,4997 ,+30,178332.0,+4416,28399.0,12,13942,329,1836542,120932,15186601
Albania,209516,+617,3215 ,+3,200465.0,+284,5836.0,23,72924,1119,1473154,512742,2873091
Uzbekistan,198769,+143,1485 ,,195840.0,+124,1444.0,23,5813,43,1377915,40296,34194854
Kyrgyzstan,184633,+41,2800 ,+1,179778.0,+48,2055.0,131,27618,419,1907195,285286,6685193
Mozambique,184219,+4947,1996 ,+8,153731.0,,28492.0,13,5657,61,1087526,33397,32563685
Montenegro,168328,+1747,2407 ,+6,158645.0,+129,7276.0,60,267959,3832,972372,1547907,628185
Cyprus,161779,+3851,636 ,+1,124370.0,,36773.0,60,132550,521,9477138,7764868,1220515
Afghanistan,158059,+20,7356 ,,145606.0,+36,5097.0,1124,3928,183,820849,20399,40238872
Namibia,147469,+749,3623 ,+7,130785.0,+383,13061.0,21,56508,1388,866956,332203,2609721
Ghana,142196,+901,1290 ,+3,130695.0,+221,10211.0,5,4438,40,2096416,65426,32042667
Uganda,139079,+1809,3291 ,+4,98379.0,+22,37409.0,69,2904,69,2136079,44596,47898392
El Salvador,121945,+28,3823 ,+2,111008.0,+3920,7114.0,80,18660,585,1520383,232645,6535201
Cambodia,120487,+14,3012 ,+1,116907.0,+13,568.0,,7060,177,2761485,161820,17065134
Rwanda,110558,+1488,1349 ,+1,45522.0,,63687.0,2,8231,100,3989715,297029,13432051
Laos,110054,+1272,360 ,+5,7339.0,,102355.0,,14805,48,913451,122883,7433501
Cameroon,109367,,1851 ,,106050.0,,1466.0,13,3972,67,1751774,63624,27533388
Luxembourg,102486,+1230,912 ,+1,94316.0,+708,7258.0,19,159832,1422,3813874,5947924,641211
Maldives,95540,+120,262 ,,93042.0,+102,2236.0,23,172212,472,1873374,3376775,554782
Jamaica,93591,+365,2470 ,+1,65508.0,+66,25613.0,3,31401,829,703604,236068,2980517
Trinidad and Tobago,91320,+491,2850 ,+25,72607.0,+514,15863.0,22,64938,2027,503400,357967,1406273
Angola,79871,+1396,1764 ,+4,64280.0,+156,13827.0,3,2322,51,1273800,37036,34393211
Réunion,76602,,409 ,,69431.0,,6762.0,34,84655,452,1347378,1489019,904876
Senegal,74870,+198,1890 ,,72482.0,+60,498.0,4,4302,109,917913,52744,17403248
DRC,74793,,1205 ,,50930.0,,22658.0,,799,13,846704,9043,93628356
Malawi,74201,+963,2355 ,+5,60043.0,+201,11803.0,67,3735,119,485197,24420,19868632
Ivory Coast,68146,+1578,712 ,+4,61609.0,+185,5825.0,,2491,26,1225710,44808,27354475
Eswatini,65832,+359,1299 ,+3,58445.0,+828,6088.0,11,55878,1103,429118,364233,1178141
Guadeloupe,56035,,750 ,,2250.0,,53035.0,23,140008,1874,607573,1518075,400226
Fiji,53332,,698 ,,51223.0,,1411.0,,58854,770,471147,519933,906169
Suriname,52031,+240,1189 ,+1,49084.0,+1,1758.0,3,87521,2000,169283,284749,594499
Malta,51070,+1353,476 ,,40045.0,+172,10549.0,6,115203,1074,1211456,2732788,443304
Madagascar,50279,,1027 ,,44708.0,,4544.0,22,1749,36,320884,11159,28754808
Syria,50243,+39,2893 ,+4,32394.0,+119,14956.0,,2770,160,146269,8065,18136042
Martinique,48473,,779 ,,104.0,,47590.0,1,129320,2078,488892,1304307,374829
French Guiana,48399,+361,339 ,,11254.0,,36806.0,8,155999,1093,489555,1577932,310251
Sudan,46518,,3331 ,,38714.0,,4473.0,,1025,73,562941,12405,45379547
French Polynesia,46382,,636 ,,,,,7,163698,2245,,,283339
Mauritania,41154,+248,863 ,+1,39138.0,+26,1153.0,27,8516,179,560972,116088,4832282
Gabon,41073,+1163,288 ,,37097.0,+357,3688.0,15,17825,125,1484651,644315,2304231
Cabo Verde,40738,+791,351 ,,38232.0,+21,2155.0,23,72100,621,389139,688712,565024
Guyana,39395,+157,1052 ,+1,37595.0,+51,748.0,7,49726,1328,422927,533841,792234
Papua New Guinea,36158,+21,590 ,,35468.0,+27,100.0,7,3930,64,249149,27080,9200460
Belize,32488,+421,598 ,+1,30582.0,+37,1308.0,4,79545,1464,382010,935329,408423
Guinea,31641,+229,391 ,+2,29819.0,+4,1431.0,49,2315,29,571842,41847,13665037
Togo,29416,+491,246 ,,26113.0,+22,3057.0,,3433,29,613086,71549,8568738
Tanzania,29306,,737 ,,,,,7,471,12,,,62276038
Lesotho,28408,,665 ,,15241.0,,12502.0,,13105,307,322581,148815,2167668
Barbados,28310,+247,260 ,,27058.0,+210,992.0,,98332,903,467711,1624549,287902
Burundi,27366,+367,38 ,,773.0,,26555.0,,2203,3,345742,27838,12419778
Iceland,27059,+768,37 ,,20654.0,+372,6368.0,6,78532,107,1364712,3960761,344558
Channel Islands,26799,+801,113 ,,22438.0,+249,4248.0,,152042,641,1123134,6371994,176261
Haiti,25985,,766 ,,23289.0,,1930.0,,2238,66,132422,11405,11610519
Benin,24935,,161 ,,24705.0,,69.0,5,1979,13,604310,47970,12597689
Seychelles,24788,+242,134 ,,24033.0,+53,621.0,,249733,1350,,,99258
Bahamas,24269,+65,716 ,+3,21789.0,+24,1764.0,2,60845,1795,182597,457788,398868
Somalia,23532,,1333 ,,12948.0,,9251.0,,1421,81,391308,23636,16555680
Mauritius,23431,+69,762 ,,21881.0,+37,788.0,,18378,598,358675,281330,1274928
Andorra,23122,+299,140 ,,20563.0,,2419.0,31,298541,1808,249838,3225797,77450
Mayotte,22269,+358,185 ,,2964.0,,19120.0,,78786,655,176919,625923,282653
Curaçao,20710,+511,189 ,+2,17795.0,+121,2726.0,3,125441,1145,391243,2369762,165098
Mali,20670,+202,658 ,,18584.0,+110,1428.0,,979,31,534411,25301,21122190
Congo,20089,,367 ,,12421.0,,7301.0,,3511,64,301494,52699,5721074
Timor-Leste,19833,,122 ,,19705.0,,6.0,,14626,90,226255,166855,1355995
Aruba,19719,+698,181 ,,16769.0,+38,2769.0,5,183526,1685,177885,1655591,107445
Burkina Faso,17632,,318 ,,16619.0,,695.0,,810,15,239193,10992,21759662
Nicaragua,17487,,212 ,,4225.0,,13050.0,,2594,31,,,6742490
Tajikistan,17095,,124 ,,16966.0,,5.0,,1734,13,,,9857872
Taiwan,16988,+24,850 ,,15871.0,+16,267.0,,711,36,9236508,386767,23881321
Brunei ,15470,+5,98 ,,15272.0,+7,100.0,,34862,221,687114,1548433,443748
South Sudan,15242,+90,135 ,,12934.0,+145,2173.0,1,1338,12,297596,26128,11390103
New Zealand,14057,+71,51 ,,12780.0,+117,1226.0,26,2810,10,5561698,1111873,5002100 
Equatorial Guinea,13710,+73,175 ,,13410.0,,125.0,1,9315,119,263190,178820,1471815
Djibouti,13632,+13,189 ,,13354.0,+4,89.0,,13504,187,257996,255570,1009494
Isle of Man,13578,+91,67 ,,13244.0,+187,267.0,1,158423,782,133676,1559686,85707
Saint Lucia,13473,+63,295 ,,12950.0,+83,228.0,6,72873,1596,107507,581487,184883
New Caledonia,12762,+51,281 ,,12227.0,+2,254.0,4,44067,970,42756,147635,289606
Hong Kong,12631,+12,213 ,,12196.0,+5,222.0,,1665,28,29687335,3912395,7588020
CAR,12163,,101 ,,6859.0,,5203.0,2,2455,20,74519,15038,4955357
Gambia,10170,,343 ,,9700.0,,127.0,4,4039,136,132861,52762,2518100
Yemen,10126,+1,1984 ,,7020.0,+5,1122.0,23,329,64,265253,8610,30807956
Cayman Islands,8818,+432,11 ,,4877.0,+78,3930.0,11,131854,164,215963,3229257,66877
Gibraltar,8581,+131,100 ,,7717.0,+144,764.0,1,254811,2969,447487,13288009,33676
Eritrea,7982,+34,75 ,+1,7731.0,+20,176.0,,2205,21,23693,6545,3619854
San Marino,7655,,98 ,,6725.0,,832.0,6,224896,2879,103193,3031700,34038
Niger,7331,+24,274 ,,6910.0,+10,147.0,2,287,11,203400,7972,25514702
Sierra Leone,6983,+92,123 ,,,,,,850,15,259958,31627,8219525
Dominica,6814,+294,47 ,+3,6466.0,+293,301.0,,94306,650,124840,1727794,72254
Guinea-Bissau,6476,,149 ,,6302.0,,25.0,,3178,73,110892,54425,2037523
Bermuda,6420,+406,110 ,+4,5788.0,+114,522.0,,103660,1776,699028,11286842,61933
Comoros,6284,+241,156 ,+2,4551.0,+3,1577.0,,7003,174,,,897295
Liberia,6278,,287 ,,5535.0,,456.0,2,1199,55,139824,26708,5235360
Grenada,6073,+64,200 ,,5685.0,,188.0,,53599,1765,93030,821065,113304
Liechtenstein,6066,+45,69 ,,5715.0,+33,282.0,15,158414,1802,80413,2099995,38292
St. Vincent Grenadines,5850,,81 ,,5228.0,,541.0,7,52481,727,93855,841991,111468
Faeroe Islands,5764,+216,14 ,+1,5025.0,+64,725.0,5,117295,285,641000,13044098,49141
Chad,5701,,181 ,,4874.0,,646.0,,333,11,180347,10528,17129995
Monaco,5085,+100,38 ,,4588.0,+64,459.0,4,128221,958,54960,1385849,39658
Sint Maarten,5054,+107,75 ,,4653.0,+17,326.0,2,115907,1720,62056,1423172,43604
Antigua and Barbuda,4283,+24,119 ,+1,4063.0,+3,101.0,1,43200,1200,18559,187194,99143
Saint Martin,4250,+242,58 ,+2,1399.0,,2793.0,7,107182,1463,78366,1976344,39652
Sao Tome and Principe,3877,+58,57 ,,3678.0,,142.0,,17212,253,29036,128909,225245
British Virgin Islands,3397,+141,39 ,,,,,8,111260,1277,92359,3024990,30532
Caribbean Netherlands,3368,+32,23 ,,3205.0,+12,140.0,,126674,865,30126,1133068,26588
Turks and Caicos,3283,,26 ,,3148.0,+6,109.0,,83112,658,94789,2399661,39501
Saint Kitts and Nevis,2918,,28 ,,2784.0,,106.0,1,54276,521,58205,1082642,53762
Bhutan,2660,,3 ,,2649.0,+7,8.0,,3391,4,1286842,1640706,784322
Greenland,2610,+173,1 ,,2203.0,+42,406.0,2,45856,18,138127,2426814,56917
St. Barth,1895,+274,6 ,,,,,,190990,605,56491,5693509,9922
Anguilla,1674,,5 ,,1640.0,,29.0,,110110,329,51382,3379728,15203
Diamond Princess,712,,13 ,,699.0,,0.0,,,,,, 
Wallis and Futuna,454,,7 ,,438.0,,9.0,,41484,640,20508,1873904,10944
Saint Pierre Miquelon,100,, ,,95.0,,5.0,,17385,,14120,2454798,5752
Falkland Islands,83,, ,,,,,,22859,,8316,2290278,3631
Macao,79,+1, ,,77.0,,2.0,,119,,5075,7659,662578
Montserrat,46,+1,1 ,,44.0,+1,1.0,,9206,200,3230,646388,4997
Vatican City,27,, ,,27.0,,0.0,,33582,,,,804
Solomon Islands,24,, ,,20.0,,4.0,,34,,4500,6320,712058
Western Sahara,10,,1 ,,8.0,,1.0,,16,2,,,619288
Palau,10,, ,,8.0,,2.0,,549,,17775,975416,18223
MS Zaandam,9,,2 ,,7.0,,0.0,,,,,, 
Vanuatu,7,,1 ,,6.0,,0.0,,22,3,23000,72356,317873
Marshall Islands,4,, ,,4.0,,0.0,,67,,,,59788
Samoa,3,, ,,3.0,,0.0,,15,,,,200388
Saint Helena,2,, ,,2.0,,0.0,,328,,,,6104
Micronesia,1,, ,,1.0,,0.0,,9,,,,116827
Tonga,1,, ,,1.0,,0.0,,9,,,,107488
