Region,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCases,CasesPerM,DeathsPerM,TotalTests,TestsPerM,Population
Croatia,654202,+2339,11619 ,+45,617482.0,+3676,25101.0,326,160793,2856,3578293,879493,4068588
Ireland,623623,+4667,5788 ,,484213.0,+5478,133622.0,109,124287,1154,9313992,1856260,5017613
Guatemala,622168,+324,16036 ,+7,605184.0,+367,948.0,5,33823,872,3186458,173226,18394842
Azerbaijan,604480,+1226,8088 ,+18,576264.0,+1649,20128.0,,58850,787,5677746,552769,10271468
Sri Lanka,572902,+714,14614 ,+19,545051.0,+425,13237.0,,26593,678,5726599,265819,21543262
Costa Rica,568165,+96,7333 ,,558961.0,+139,1871.0,64,110078,1421,2839020,550043,5161453
Denmark,554389,+5989,3014 ,+9,475922.0,+4281,75453.0,65,95227,518,98706173,16954755,5821740
Bolivia,552586,+1070,19305 ,,503707.0,+805,29574.0,220,46422,1622,2602670,218649,11903414
Saudi Arabia,550240,+51,8853 ,+1,539477.0,+68,1910.0,29,15457,249,31980191,898365,35598204
Ecuador,533457,+267,33561 ,+3,443880.0,,56016.0,759,29586,1861,2075736,115123,18030636
Myanmar,526661,+280,19183 ,+6,503107.0,+441,4371.0,,9586,349,5794026,105465,54937899
S. Korea,517271,+6688,4253 ,+43,431606.0,+2350,81412.0,856,10077,83,15804065,307873,51333091
Lithuania,491125,+1241,6978 ,+19,456294.0,+232,27853.0,125,184132,2616,6349830,2380672,2667243
Panama,480781,+208,7386 ,,470285.0,+176,3110.0,14,108946,1674,4310101,976677,4413024
Paraguay,463755,+48,16505 ,+3,446598.0,+53,652.0,54,63884,2274,1981198,272918,7259325
Slovenia,439952,+783,5409 ,+15,412022.0,+1466,22521.0,243,211581,2601,1995840,959837,2079352
Venezuela,438683,+796,5239 ,+5,426476.0,+903,6968.0,681,15491,185,3359014,118613,28319224
Palestine,433985,+305,4576 ,+7,425777.0,+270,3632.0,62,82306,868,2781723,527559,5272823
Kuwait,413711,+39,2466 ,,410898.0,+34,347.0,3,94846,565,5571126,1277211,4361945
Dominican Republic,410265,+178,4218 ,,404389.0,+216,1658.0,110,37279,383,2505224,227637,11005366
Uruguay,402509,+126,6145 ,+3,394078.0,+169,2286.0,13,115294,1760,4212437,1206600,3491164
Mongolia,385353,+157,2033 ,+2,313256.0,,70064.0,192,114871,606,4030048,1201329,3354658
Honduras,378597,+36,10421 ,,122591.0,,245585.0,51,37365,1028,1126954,111222,10132487
Libya,378105,+655,5553 ,+13,363780.0,+1603,8772.0,,53965,793,1951115,278473,7006489
Ethiopia,373115,+115,6829 ,,350368.0,+76,15918.0,157,3133,57,3932787,33027,119078905
Moldova,369659,+257,9368 ,+14,354258.0,+293,6033.0,132,91946,2330,2273501,565494,4020382
Egypt,369198,+863,21060 ,+45,306605.0,+499,41533.0,90,3512,200,3693367,35133,105125595
Armenia,342538,+133,7802 ,+14,325394.0,+560,9342.0,,115284,2626,2447762,823812,2971264
Norway,317880,+3622,1136 ,,88952.0,,227792.0,109,57980,207,8837513,1611917,5482610
Oman,304714,+11,4113 ,,300096.0,+30,505.0,2,57555,777,25000000,4722059,5294301
Bosnia and Herzegovina,281628,+109,12961 ,+12,192218.0,,76449.0,,86621,3986,1426356,438710,3251253
Bahrain,278065,+28,1394 ,,276355.0,+34,316.0,1,155608,780,7626655,4267961,1786955
Singapore,273362,+370,794 ,+5,267028.0,+830,5540.0,30,46200,134,21098774,3565819,5916951
Latvia,261944,+481,4375 ,+9,248267.0,+1374,9302.0,97,141135,2357,5450653,2936806,1855980
Kenya,256335,+201,5348 ,+2,248515.0,+4,2472.0,1,4620,96,2889613,52081,55483519
Qatar,245354,+166,613 ,+1,242336.0,+121,2405.0,9,87383,218,3061355,1090302,2807805 
Australia,228930,+1542,2104 ,+4,210848.0,+1284,15978.0,99,8829,81,50006586,1928666,25928068
Estonia,228279,+377,1852 ,+4,213179.0,+210,13248.0,23,171919,1395,2401703,1808747,1327827
North Macedonia,219408,+308,7732 ,+9,205946.0,+246,5730.0,,105320,3712,1502730,721339,2083250
Nigeria,217481,+418,2981 ,,207746.0,+43,6754.0,11,1019,14,3629527,16998,213523159
Algeria,212848,+196,6145 ,+8,146340.0,+168,60363.0,24,4730,137,230861,5131,44996238
Zambia,211077,+118,3670 ,+1,206670.0,+64,737.0,16,11035,192,2778680,145270,19127733
Albania,203787,+263,3134 ,+2,195247.0,+409,5406.0,23,70926,1091,1420872,494518,2873245
Finland,201051,,1421 ,,46000.0,,153630.0,54,36205,256,8150123,1467648,5553186
Botswana,196090,,2421 ,,192452.0,,1217.0,1,81020,1000,1929047,797034,2420281
Uzbekistan,195747,+223,1436 ,+2,192461.0,+201,1850.0,23,5728,42,1377915,40324,34170989
Kyrgyzstan,183965,+34,2770 ,+2,179009.0,+47,2186.0,131,27540,415,1866882,279478,6679894
Zimbabwe,167140,+2138,4738 ,+3,129776.0,+214,32626.0,12,11013,312,1702579,112189,15175956
Montenegro,159788,+153,2350 ,+1,155339.0,+251,2099.0,60,254366,3741,927554,1476571,628181
Afghanistan,157634,+11,7328 ,+3,141203.0,,9103.0,1124,3922,182,803811,19997,40195650
Mozambique,153674,+266,1944 ,+2,149958.0,+3,1772.0,13,4725,60,1002855,30838,32520452
Cyprus,140851,+393,610 ,+2,124370.0,,15871.0,55,115444,500,9477138,7767617,1220083
Namibia,132849,+578,3577 ,,125946.0,+57,3326.0,4,50950,1372,816778,313247,2607455
Ghana,131547,+135,1243 ,+4,129566.0,+71,738.0,5,4109,39,2018574,63059,32010703
Uganda,127973,+60,3268 ,+1,97778.0,+19,26927.0,100,2676,68,2019433,42224,47827006
El Salvador,121127,+75,3795 ,+2,104756.0,+1774,12576.0,232,18539,581,1473136,225471,6533595
Cambodia,120355,+12,2985 ,+3,116708.0,+13,662.0,,7057,175,2736887,160486,17053752
Cameroon,107549,,1823 ,,102716.0,,3010.0,152,3911,66,1751774,63699,27500791
Rwanda,100634,+50,1344 ,,45522.0,,53768.0,4,7501,100,3662019,272955,13416213
Luxembourg,93429,,890 ,,86920.0,,5619.0,23,145821,1389,3735071,5829581,640710
Maldives,93119,+55,258 ,+1,90924.0,+63,1937.0,23,167990,465,1799169,3245764,554313
Jamaica,91765,+40,2425 ,+1,63451.0,+49,25889.0,6,30795,814,683089,229233,2979883
Laos,89320,+1274,247 ,+11,7339.0,,81734.0,,12024,33,861468,115971,7428306
Trinidad and Tobago,80607,+558,2407 ,+24,63949.0,+467,14251.0,22,57329,1712,472414,335986,1406051
Senegal,74086,+10,1886 ,,72154.0,+9,46.0,1,4262,109,890614,51239,17381473
Angola,65404,+7,1737 ,,63425.0,+8,242.0,3,1904,51,1192540,34725,34342694
Réunion,63863,,391 ,,59685.0,,3787.0,34,70601,432,1347378,1489536,904562
Malawi,62265,+35,2308 ,+1,58855.0,+3,1102.0,67,3138,116,451301,22742,19844241
Ivory Coast,61905,+9,706 ,,60983.0,+19,216.0,,2266,26,1176716,43068,27322253
DRC,59851,,1118 ,,50930.0,,7803.0,,640,12,306299,3276,93493842
Guadeloupe,55284,,748 ,,2250.0,,52286.0,23,138133,1869,551264,1377392,400223
Eswatini,52643,+469,1250 ,+2,45662.0,+159,5731.0,11,44706,1062,403480,342644,1177550
Fiji,52589,+5,697 ,,51157.0,,735.0,,58055,769,465125,513468,905850
Suriname,51184,+17,1176 ,,29586.0,+2,20422.0,11,86133,1979,163423,275011,594241
Syria,49272,+83,2814 ,+5,30473.0,+97,15985.0,,2720,155,113162,6247,18115074
French Guiana,46421,,332 ,,11254.0,,34835.0,5,149808,1071,462858,1493722,309869
French Polynesia,46334,,636 ,,,,,7,163575,2245,,,283259
Madagascar,45794,,980 ,,43393.0,,1421.0,22,1595,34,290447,10113,28719683
Martinique,45501,,718 ,,104.0,,44679.0,1,121387,1915,416247,1110457,374843
Sudan,44529,,3208 ,,36009.0,,5312.0,,982,71,238579,5263,45329062
Malta,40546,+78,470 ,,38272.0,+94,1804.0,2,91475,1060,1211456,2733146,443246
Mauritania,39806,+28,849 ,,38382.0,+35,575.0,13,8248,176,527151,109226,4826250
Guyana,38554,+62,1020 ,+3,36639.0,+3,895.0,14,48676,1288,404841,511132,792048
Cabo Verde,38503,+7,351 ,,38038.0,+19,114.0,23,68180,622,211692,374857,564727
Gabon,37591,,282 ,,34131.0,,3178.0,6,16332,123,1425314,619260,2301641
Papua New Guinea,35927,+92,586 ,+13,35053.0,+136,288.0,7,3908,64,249149,27105,9192112
Belize,31033,,586 ,,29609.0,,838.0,10,76049,1436,361427,885705,408067
Guinea,30798,,388 ,,29753.0,,657.0,49,2257,28,569940,41762,13647454
Barbados,26814,+74,252 ,+1,24536.0,+164,2026.0,,93141,875,451177,1567213,287885
Togo,26400,+28,243 ,,25945.0,+8,212.0,,3084,28,592231,69193,8559170
Tanzania,26309,,734 ,,,,,7,423,12,,,62192027
Haiti,25744,,758 ,,22028.0,,2958.0,,2219,65,132422,11412,11603684
Benin,24897,,161 ,,24546.0,,190.0,5,1979,13,604310,48030,12582020
Seychelles,23806,,129 ,,23294.0,,383.0,,239910,1300,,,99229
Lesotho,23102,,664 ,,13856.0,,8582.0,,10662,306,273169,126068,2166834
Somalia,23074,,1333 ,,12817.0,,8924.0,,1396,81,262138,15855,16533789
Bahamas,22896,+15,708 ,,21656.0,,532.0,4,57429,1776,172649,433048,398683
Mauritius,22613,+92,680 ,,20962.0,+97,971.0,,17738,533,358675,281352,1274825
Mayotte,21088,,185 ,,2964.0,,17939.0,,74693,655,176919,626643,282328
Burundi,20666,,38 ,,773.0,,19855.0,,1666,3,345742,27877,12402285
Channel Islands,20327,,107 ,,18136.0,,2084.0,,115374,607,1092362,6200156,176183
Timor-Leste,19829,,122 ,,19703.0,,4.0,,14637,90,211166,155870,1354759
Iceland,19446,+73,35 ,,17751.0,,1660.0,5,56455,102,1281041,3719102,344449
Andorra,19440,,133 ,,16995.0,,2312.0,4,251020,1717,218899,2826546,77444
Congo,19066,,359 ,,12421.0,,6286.0,,3336,63,188207,32936,5714374
Mali,18591,+87,629 ,+1,15498.0,+39,2464.0,,881,30,506875,24030,21093387
Curaçao,17589,+17,182 ,,17277.0,+14,130.0,3,106558,1103,352725,2136885,165065
Nicaragua,17328,,210 ,,4225.0,,12893.0,,2571,31,,,6738614
Tajikistan,17095,,124 ,,16966.0,,5.0,,1736,13,,,9847311
Taiwan,16737,+6,848 ,,15684.0,+3,205.0,,701,36,8702361,364433,23879207
Aruba,16593,+18,177 ,,16213.0,+18,203.0,12,154466,1648,177885,1655946,107422
Burkina Faso,16334,,290 ,,15604.0,,440.0,,752,13,234250,10779,21731368
Brunei ,15348,+5,98 ,,14973.0,+28,277.0,,34603,221,659767,1487496,443542
Equatorial Guinea,13612,,175 ,,13386.0,,51.0,1,9263,119,263190,179097,1469536
Djibouti,13514,,189 ,,13298.0,,27.0,,13396,187,250716,248532,1008787
Saint Lucia,13098,,283 ,,12699.0,,116.0,6,70861,1531,102359,553765,184842
New Zealand,12884,+103,46 ,,6100.0,+26,6738.0,40,2576,9,5251593,1049878,5002100 
South Sudan,12873,,133 ,,12576.0,,164.0,2,1131,12,274916,24150,11383650
Isle of Man,12580,+61,67 ,,11740.0,+127,773.0,1,146817,782,133676,1560086,85685
Hong Kong,12489,+5,213 ,,12168.0,+3,108.0,,1647,28,28539548,3762614,7585032
New Caledonia,12379,+3,280 ,,11921.0,+14,178.0,8,42764,967,42756,147704,289471
CAR,11912,,101 ,,6859.0,,4952.0,2,2406,20,60228,12164,4951222
Yemen,10069,+6,1971 ,+3,6942.0,+2,1156.0,23,327,64,265253,8619,30775575
Gambia,10034,+36,342 ,,9641.0,,51.0,1,3990,136,126559,50327,2514748
Cayman Islands,7871,,9 ,,4339.0,,3523.0,17,117761,135,213075,3187884,66839
Eritrea,7646,+17,63 ,,7428.0,+24,155.0,,2114,17,23693,6550,3617439
Gibraltar,7526,+17,100 ,,7150.0,,276.0,3,223483,2969,428225,12716029,33676
Niger,7161,+7,268 ,,6852.0,+29,41.0,2,281,11,195712,7684,25471345
San Marino,6464,,94 ,,5892.0,,478.0,2,189928,2762,94861,2787242,34034
Guinea-Bissau,6448,+1,149 ,,6283.0,+2,16.0,,3168,73,108740,53429,2035229
Sierra Leone,6421,,121 ,,,,,,782,15,160729,19574,8211532
Dominica,6233,,42 ,,5768.0,,423.0,,86276,581,114250,1581424,72245
Grenada,5915,,200 ,,5656.0,+4,59.0,,52217,1766,89012,785784,113278
Liberia,5833,,287 ,,5535.0,,11.0,2,1115,55,128246,24524,5229498
Bermuda,5764,,106 ,,5634.0,,24.0,,93050,1711,660179,10657503,61945
St. Vincent Grenadines,5722,+30,77 ,,5111.0,,534.0,7,51341,691,91554,821480,111450
Chad,5701,,181 ,,4874.0,,646.0,,333,11,157235,9191,17106720
Liechtenstein,5327,+52,67 ,,4772.0,,488.0,11,139137,1750,80413,2100324,38286
Sint Maarten,4632,,75 ,,4524.0,,33.0,10,106287,1721,62056,1423956,43580
Comoros,4567,+3,151 ,,4374.0,+1,42.0,,5095,168,,,896382
Faeroe Islands,4372,+97,13 ,,3859.0,+122,500.0,7,88985,265,598000,12171294,49132
Antigua and Barbuda,4162,+3,117 ,,4033.0,+8,12.0,1,41997,1181,18195,183597,99103
Monaco,4094,+1,36 ,,3858.0,+26,200.0,1,103266,908,54960,1386303,39645
Saint Martin,3973,,56 ,,1399.0,,2518.0,7,100278,1413,54303,1370596,39620
Sao Tome and Principe,3733,,57 ,,3675.0,,1.0,,16588,253,14934,66360,225045
Caribbean Netherlands,3138,+9,22 ,,2973.0,+19,143.0,,118076,828,30126,1133579,26576
Turks and Caicos,3137,,25 ,,3066.0,,46.0,,79468,633,94789,2401241,39475
British Virgin Islands,2816,,38 ,,,,,7,92261,1245,82570,2705262,30522
Saint Kitts and Nevis,2796,,28 ,,2758.0,,10.0,1,52024,521,57508,1070036,53744
Bhutan,2649,,3 ,,2629.0,,17.0,,3379,4,1261505,1609257,783905
Greenland,1831,+18, ,,1526.0,+6,305.0,2,32172,,122048,2144466,56913
St. Barth,1603,,6 ,,,,,,161576,605,56491,5694083,9921
Anguilla,1523,,4 ,,1434.0,,85.0,,100217,263,51382,3381062,15197
Diamond Princess,712,,13 ,,699.0,,0.0,,,,,, 
Wallis and Futuna,454,,7 ,,438.0,,9.0,,41446,639,20508,1872193,10954
Saint Pierre Miquelon,91,, ,,60.0,,31.0,,15818,,13137,2283504,5753
Falkland Islands,83,, ,,,,,,22890,,8316,2293436,3626
Macao,77,, ,,77.0,,0.0,,116,,5019,7580,662143
Montserrat,44,,1 ,,42.0,,1.0,,8807,200,3037,607886,4996
Vatican City,27,, ,,27.0,,0.0,,33582,,,,804
Solomon Islands,20,, ,,20.0,,0.0,,28,,4500,6327,711227
Western Sahara,10,,1 ,,8.0,,1.0,,16,2,,,618563
MS Zaandam,9,,2 ,,7.0,,0.0,,,,,, 
Palau,8,, ,,8.0,,0.0,,439,,14878,816620,18219
Vanuatu,6,,1 ,,5.0,,0.0,,19,3,23000,72437,317519
Marshall Islands,4,, ,,4.0,,0.0,,67,,,,59768
Samoa,3,, ,,3.0,,0.0,,15,,,,200323
Saint Helena,2,, ,,2.0,,0.0,,328,,,,6103
Micronesia,1,, ,,1.0,,0.0,,9,,,,116768
Tonga,1,, ,,1.0,,0.0,,9,,,,107429
