Region,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCases,CasesPerM,DeathsPerM,TotalTests,TestsPerM,Population
Chile,1776599,+1387,38541 ,+6,1672907,+2249,65151,685,91805,1992,26103609,1348888,19351950
Japan,1728113,+98,18367 ,+2,1708924,+105,822,27,13724,146,28257592,224409,125919788
Bangladesh,1578288,+277,28016 ,+6,1543204,+296,7068,1394,9448,168,11041406,66098,167046359
Vietnam,1352122,+14599,26930 ,+230,1036393,+24737,288799,7506,13714,273,70427988,714303,98596806
Israel,1348333,+859,8210 ,None,1333967,+484,6156,103,144578,880,35400109,3795851,9326000 
Pakistan,1287703,+310,28793 ,+9,1247066,+283,11844,783,5672,127,22338650,98388,227047616
Serbia,1268787,+1675,12036 ,+41,1218981,+2608,37770,194,146060,1386,6927098,797431,8686768
Sweden,1226055,+3253,15152 ,None,1164019,+495,46884,54,120322,1487,13934770,1367527,10189756
Austria,1212999,+5663,12979 ,+58,1109972,+11685,90048,638,133587,1429,113690976,12520696,9080244
Portugal,1177706,+5286,18587 ,+15,1096285,+3021,62834,138,115985,1831,21858506,2152707,10153963
Hungary,1168728,+6849,36048 ,+213,948385,+9549,184295,607,121425,3745,8701776,904073,9625084
Switzerland,1091584,+10489,11734 ,+14,879693,+1523,200157,250,124816,1342,12890712,1473972,8745563
Jordan,993339,+5180,11850 ,+33,916406,+4501,65083,1175,95987,1145,12564015,1214074,10348640
Greece,984301,+5899,18901 ,+86,896009,+6503,69391,709,95103,1826,39234558,3790834,10349848
Kazakhstan,977031,+704,12802 ,+11,944485,+1244,19744,528,51155,670,11575012,606044,19099281
Cuba,963347,+78,8311 ,None,954572,+145,464,16,85126,734,11250174,994123,11316677
Morocco,950946,+145,14792 ,+4,933658,+242,2496,347,25332,394,10526057,280404,37538915
Georgia,875806,+4226,12519 ,+53,817963,+4091,45324,None,220154,3147,11934934,3000116,3978158
Nepal,823357,+255,11547 ,+2,805571,+366,6239,114,27547,386,4688348,156859,29888993
Slovakia,748969,+9425,15095 ,+91,616734,+10211,117140,629,137087,2763,4783316,875513,5463444
UAE,742507,+69,2149 ,None,737570,+89,2788,None,73793,214,103547813,10290949,10062028
Tunisia,718866,+170,25413 ,+6,692068,+145,1385,53,59924,2118,3211069,267673,11996260
Bulgaria,709537,+1652,29279 ,+116,581749,+2690,98509,631,103232,4260,6792182,988209,6873227
Lebanon,683326,+1994,8804 ,+9,638065,+231,36457,186,100763,1298,4795578,707156,6781497
Belarus,667893,+1756,5210 ,+17,657109,+2108,5574,None,70715,552,10574547,1119609,9444855
Croatia,639778,+4751,11383 ,+54,601174,+2583,27221,320,157238,2798,3535311,868870,4068863
Guatemala,620853,+418,16008 ,+9,603756,+410,1089,5,33758,870,3166569,172178,18391215
Ireland,606852,+4126,5788 ,+81,468593,+3173,132471,118,120959,1154,9178076,1829392,5017010
Azerbaijan,599713,+1210,8019 ,+15,569238,+1853,22456,None,58392,781,5633054,548471,10270470
Sri Lanka,569928,+757,14533 ,+28,543467,+356,11928,None,26456,675,5695096,264368,21542283
Costa Rica,567824,+118,7324 ,None,557620,+839,2880,76,110023,1419,2715029,526072,5160946
Saudi Arabia,550043,+46,8849 ,+2,539205,+64,1989,29,15454,249,31825816,894178,35592274
Bolivia,546155,+1489,19264 ,+17,499564,+782,27327,220,45889,1619,2593083,217875,11901674
Ecuador,530126,None,33494 ,None,443880,None,52752,759,29406,1858,2053558,113911,18027706
Denmark,529210,+6629,2972 ,+7,459462,+4417,66776,66,90906,511,96901673,16645430,5821518
Myanmar,525403,+394,19157 ,+11,501520,+819,4726,None,9564,349,5734899,104396,54933920
S. Korea,489484,+7174,4020 ,+63,413740,+2382,71724,840,9536,78,15804065,307876,51332611
Lithuania,484581,+2026,6903 ,+12,449287,+1353,28391,130,181651,2588,6285547,2356207,2667655
Panama,479901,+338,7381 ,+2,469431,+242,3089,20,108765,1673,4289247,972115,4412282
Paraguay,463522,+43,16488 ,+4,446372,+68,662,53,63860,2272,1969842,271389,7258368
Venezuela,436178,+353,5216 ,+8,423686,+393,7276,681,15402,184,3359014,118609,28320101
Slovenia,434679,+1847,5354 ,+18,403332,+3126,25993,259,209046,2575,1977562,951049,2079349
Palestine,432921,+319,4558 ,+3,424754,+335,3609,58,82124,865,2769464,525363,5271524
Kuwait,413588,+33,2466 ,+1,410786,+18,336,2,94832,565,5494872,1259929,4361254
Dominican Republic,409232,+230,4212 ,None,403413,+156,1607,139,37189,383,2489104,226196,11004178
Uruguay,401640,+300,6138 ,+1,393258,+159,2244,17,115049,1758,4176956,1196481,3491033
Mongolia,384288,+310,2023 ,+3,313256,None,69009,192,114573,603,4030048,1201536,3354081
Honduras,378397,+46,10416 ,None,122374,+172,245607,52,37351,1028,1124574,111006,10130764
Libya,376378,+509,5518 ,+4,359733,+1439,11127,None,53726,788,1938107,276656,7005468
Ethiopia,372588,+126,6816 ,+8,349978,+132,15794,183,3130,57,3914164,32879,119047689
Moldova,367948,+609,9293 ,+23,352478,+897,6177,234,91518,2311,2241776,557589,4020484
Egypt,365831,+909,20877 ,+56,304156,+788,40798,90,3481,199,3693367,35140,105104469
Armenia,341468,+410,7728 ,+10,322814,+408,10926,None,114926,2601,2419770,814407,2971204
Oman,304654,+23,4113 ,None,300057,+7,484,1,57559,777,25000000,4723329,5292877
Norway,300013,+5259,1134 ,+42,88952,None,209927,90,54725,207,8772472,1600189,5482147
Bosnia and Herzegovina,279820,+641,12854 ,+40,192218,None,74748,None,86059,3953,1420452,436864,3251475
Bahrain,277935,+41,1394 ,None,276194,+29,347,1,155592,780,7550117,4226667,1786305
Singapore,271297,+709,774 ,+3,262751,+1113,7772,40,45855,131,21098774,3566121,5916449
Latvia,259215,+796,4325 ,+25,243751,None,11139,124,139648,2330,5411804,2915519,1856206
Kenya,255652,+108,5337 ,None,248473,+21,1842,2,4609,96,2868498,51712,55470545
Qatar,244708,+163,611 ,None,241797,+118,2300,12,87153,218,3038598,1082197,2807805 
Estonia,226304,+469,1836 ,+10,210213,+1033,14255,30,170433,1383,2378427,1791231,1327817
Australia,222261,+1702,2072 ,+7,205461,+3302,14728,78,8573,80,49250521,1899743,25924835
North Macedonia,218194,+419,7688 ,+14,204685,+211,5821,None,104737,3690,1491973,716175,2083251
Nigeria,215164,+268,2980 ,None,207520,+25,4664,11,1008,14,3629527,17003,213467152
Algeria,212047,+188,6122 ,+8,145677,+166,60248,19,4713,136,230861,5132,44987572
Zambia,210436,+62,3668 ,None,206501,+12,267,11,11005,192,2757015,144180,19122085
Albania,202641,+346,3126 ,+4,193533,+566,5982,23,70526,1088,1411627,491295,2873280
Finland,197476,+1296,1395 ,+11,46000,None,150081,60,35561,251,8105751,1459682,5553092
Botswana,195552,None,2420 ,None,192452,None,680,1,80815,1000,1905739,787573,2419761
Uzbekistan,194904,+201,1425 ,+1,191602,+325,1877,23,5705,42,1377915,40330,34165685
Kyrgyzstan,183744,+32,2762 ,None,178777,+67,2205,131,27512,414,1856320,277946,6678717
Montenegro,159034,+196,2336 ,+2,154495,None,2203,60,253166,3719,921892,1467560,628180
Afghanistan,157543,+34,7319 ,+3,141490,+16,8734,1124,3920,182,799882,19904,40186045
Mozambique,152326,+206,1941 ,None,149583,+8,802,8,4685,60,991897,30510,32510845
Zimbabwe,150628,+4996,4720 ,+2,129095,+89,16813,12,9927,311,1657542,109239,15173590
Cyprus,138733,+576,605 ,+3,124370,None,13758,43,113717,496,9477138,7768222,1219988
Ghana,131246,None,1228 ,None,129326,None,692,5,4101,38,1933408,60412,32003600
Namibia,130230,+179,3575 ,+1,125609,+69,1046,3,49955,1371,805032,308802,2606951
Uganda,127755,+47,3261 ,+3,97697,+8,26797,100,2672,68,1998517,41800,47811143
Cambodia,120300,+14,2971 ,+4,116655,+13,674,None,7055,174,2725832,159861,17051222
El Salvador,119803,None,3790 ,+1,102982,None,13031,246,18337,580,1440742,220525,6533238
Cameroon,107549,+401,1823 ,+19,102716,None,3010,152,3912,66,1751774,63716,27493547
Rwanda,100464,+15,1344 ,+1,45522,None,53598,None,7490,100,3587329,267458,13412693
Maldives,92629,+128,255 ,None,90485,+84,1889,23,167137,460,1782706,3216667,554209
Luxembourg,92574,+666,889 ,+1,85958,+166,5727,21,144512,1388,3723873,5813120,640598
Jamaica,91578,+24,2415 ,+4,63260,+37,25903,9,30734,810,679377,227999,2979742
Laos,83291,+1209,219 ,+5,7339,None,75733,None,11214,29,837097,112708,7427152
Trinidad and Tobago,77482,+881,2320 ,+17,61931,+535,13231,22,55108,1650,467729,332666,1406001
Senegal,74043,+7,1886 ,None,72120,+8,37,2,4261,109,884545,50904,17376634
Angola,65332,+31,1735 ,None,63373,+22,224,3,1903,51,1192540,34736,34331468
Réunion,63863,None,391 ,None,59685,None,3787,34,70606,432,1347378,1489650,904493
Malawi,62053,+38,2307 ,None,58826,None,920,67,3128,116,448167,22590,19838821
Ivory Coast,61857,+13,706 ,None,60909,+19,242,None,2265,26,1168065,42763,27315093
DRC,59175,+317,1113 ,None,50930,None,7132,None,633,12,306299,3277,93463950
Guadeloupe,55284,None,748 ,None,2250,None,52286,23,138133,1869,551264,1377396,400222
Fiji,52567,+2,697 ,None,51141,+6,729,None,58035,770,463859,512111,905779
Suriname,51083,+31,1175 ,+1,29583,+6,20325,10,85972,1978,162191,272965,594183
Eswatini,49253,+895,1248 ,None,45296,+12,2709,11,41831,1060,398080,338095,1177419
Syria,48901,+100,2793 ,+5,30070,+105,16038,None,2700,154,113162,6248,18110414
French Polynesia,46332,+8,636 ,None,N/A,N/A,N/A,7,163578,2245,None,None,283241
French Guiana,46304,+43,331 ,+2,11254,None,34719,9,149472,1068,460452,1486365,309784
Martinique,45501,None,718 ,None,104,None,44679,1,121386,1915,416247,1110445,374847
Madagascar,44800,None,972 ,None,43119,None,709,22,1560,34,290447,10116,28711878
Sudan,44406,+236,3201 ,+1,36009,+223,5196,None,980,71,238579,5265,45317844
Malta,40188,+87,468 ,None,37945,+61,1775,4,90670,1056,1211456,2733226,443233
Mauritania,39669,+48,844 ,None,38124,+66,701,16,8222,175,519969,107768,4824910
Cabo Verde,38470,+10,351 ,None,37995,+11,124,23,68129,622,211166,373970,564661
Guyana,38333,+72,1009 ,None,36362,+43,962,18,48400,1274,400878,506155,792006
Gabon,37551,+40,281 ,None,33761,+337,3509,7,16319,122,1418104,616281,2301066
Papua New Guinea,35702,+40,573 ,None,34711,+66,418,7,3885,62,249149,27110,9190257
Belize,30930,+42,585 ,+3,29465,+123,880,10,75811,1434,359154,880305,407988
Guinea,30798,None,388 ,None,29753,None,657,49,2257,28,569940,41774,13643547
Barbados,26433,+127,244 ,+4,23834,+155,2355,None,91819,848,446403,1550651,287881
Togo,26350,+24,243  ,None,25934,+5,173,None,3079,28,588072,68724,8557043
Tanzania,26309,+39,734 ,+4,N/A,N/A,N/A,7,423,12,None,None,62173358
Haiti,25691,+53,754 ,+4,21885,+139,3052,None,2214,65,132422,11414,11602165
Benin,24863,None,161 ,None,24546,None,156,5,1977,13,604310,48043,12578538
Seychelles,23537,None,127 ,None,22912,None,498,None,237216,1280,None,None,99222
Somalia,23051,None,1331 ,None,12325,None,9395,None,1395,81,262138,15859,16528924
Bahamas,22846,None,705 ,None,21644,None,497,4,57310,1769,170777,428397,398642
Mauritius,22310,+59,455 ,None,20559,+48,1296,None,17501,357,358675,281357,1274802
Lesotho,21838,None,663 ,None,13741,None,7434,None,10079,306,262081,120961,2166649
Mayotte,21043,None,185 ,None,2964,None,17894,None,74553,655,176919,626803,282256
Burundi,20523,+50,38 ,None,773,None,19712,None,1655,3,345742,27886,12398398
Channel Islands,19900,+194,107 ,+2,17687,+266,2106,None,112962,607,1092362,6200789,176165
Timor-Leste,19829,None,122 ,None,19702,None,5,None,14640,90,211166,155901,1354484
Congo,19066,None,359 ,None,12421,None,6286,None,3337,63,188207,32944,5712885
Iceland,18896,+131,35 ,None,17538,+127,1323,5,54862,102,1274202,3699505,344425
Andorra,18815,None,133 ,None,16582,None,2100,4,242953,1717,204343,2638625,77443
Mali,18253,+141,621 ,+2,15360,+15,2272,None,866,29,500796,23749,21086986
Curaçao,17517,+15,180 ,None,17228,+8,109,3,106127,1091,345823,2095173,165057
Nicaragua,17328,None,210 ,None,4225,None,12893,None,2572,31,None,None,6737753
Tajikistan,17095,None,124 ,None,16966,None,5,None,1736,13,None,None,9844964
Taiwan,16688,+5,848 ,None,15658,+3,182,None,699,36,8602519,360259,23878737
Aruba,16505,+21,176 ,+1,16136,+18,193,14,153652,1638,177885,1656007,107418
Burkina Faso,16334,None,290 ,None,15604,None,440,None,752,13,234250,10782,21725080
Brunei ,15244,+15,98 ,None,15028,+96,118,None,34372,221,645285,1454993,443497
Equatorial Guinea,13599,None,175 ,None,13346,None,78,1,9257,119,242340,164966,1469030
Djibouti,13509,+1,188 ,None,13295,+1,26,None,13393,186,249312,247179,1008630
Saint Lucia,13067,+15,283 ,None,12682,+26,102,6,70696,1531,101998,551839,184833
South Sudan,12842,+16,133 ,None,12516,+53,193,2,1128,12,273089,23993,11382216
New Zealand,12516,+88,44 ,None,6009,+41,6463,48,2502,9,5137118,1026992,5002100 
Hong Kong,12472,None,213 ,None,12155,+2,104,None,1644,28,28539548,3762943,7584368
New Caledonia,12321,+30,280 ,+1,11825,+14,216,8,42568,967,42756,147719,289441
Isle of Man,12230,+83,66 ,None,11059,None,1105,1,142740,770,133676,1560177,85680
CAR,11742,None,101 ,None,6859,None,4782,2,2372,20,60228,12167,4950304
Yemen,10047,+4,1956 ,+1,6928,+5,1163,23,327,64,265253,8621,30768379
Gambia,9998,None,342 ,None,9641,None,15,1,3977,136,125971,50108,2514003
Cayman Islands,7794,+70,9 ,None,4272,+202,3513,14,116624,135,211246,3160946,66830
Eritrea,7533,+20,62 ,None,7322,+11,149,None,2083,17,23693,6551,3616903
Gibraltar,7436,+34,100 ,None,7032,None,304,None,220804,2969,424364,12601004,33677
Niger,7119,+20,265 ,None,6761,+10,93,2,280,10,192507,7561,25461710
Guinea-Bissau,6445,+1,149 ,None,6279,None,17,None,3168,73,108008,53083,2034719
Sierra Leone,6405,None,121 ,None,N/A,N/A,N/A,None,780,15,160729,19578,8209756
San Marino,6217,None,94 ,None,5772,None,351,3,182670,2762,93080,2734912,34034
Dominica,6176,+34,42 ,None,5744,+70,390,None,85489,581,112594,1558545,72243
Grenada,5910,None,200 ,None,5643,None,67,2,52175,1766,88453,780890,113272
Liberia,5832,+3,287 ,None,5523,None,22,2,1115,55,128246,24530,5228195
Bermuda,5760,+9,106 ,None,5623,+8,31,None,92983,1711,656650,10600190,61947
Chad,5701,None,181 ,None,4874,None,646,None,333,11,157235,9194,17101548
St. Vincent Grenadines,5645,None,76 ,None,5096,None,473,7,50652,682,91554,821510,111446
Liechtenstein,5116,+66,64 ,None,4600,None,452,18,133629,1672,80413,2100379,38285
Sint Maarten,4617,+4,75 ,None,4511,+2,31,10,105955,1721,62056,1424119,43575
Comoros,4554,+6,151 ,None,4324,None,79,None,5082,168,None,None,896179
Antigua and Barbuda,4151,+3,117 ,None,4022,+3,12,1,41890,1181,18195,183614,99094
Faeroe Islands,4134,+81,13 ,None,3472,+28,649,7,84144,265,584000,11886831,49130
Monaco,3979,+37,36 ,None,3766,+23,177,1,100373,908,54960,1386408,39642
Saint Martin,3973,None,56 ,None,1399,None,2518,7,100295,1414,54303,1370838,39613
Sao Tome and Principe,3733,None,57 ,+1,3675,None,1,None,16591,253,14934,66373,225000
Turks and Caicos,3114,+7,25 ,None,3066,+11,23,None,78897,633,94789,2401606,39469
Caribbean Netherlands,3082,+9,22 ,None,2894,+18,166,None,115982,828,30126,1133707,26573
British Virgin Islands,2816,None,38 ,None,N/A,N/A,N/A,7,92267,1245,82570,2705439,30520
Saint Kitts and Nevis,2792,+1,28 ,None,2753,None,11,1,51954,521,57214,1064645,53740
Bhutan,2642,+1,3 ,None,2625,None,14,None,3371,4,1254308,1600266,783812
Greenland,1746,+83, ,None,1431,None,315,2,30679,None,117720,2068457,56912
St. Barth,1603,None,6 ,None,N/A,N/A,N/A,None,161593,605,56491,5694657,9920
Anguilla,1469,None,4 ,None,1383,None,82,None,96677,263,51382,3381507,15195
Diamond Princess,712,None,13 ,None,699,None,0,None,None,None,None,None, 
Wallis and Futuna,454,None,7 ,None,438,None,9,None,41438,639,20508,1871851,10956
Saint Pierre Miquelon,91,None, ,None,60,None,31,None,15818,None,13137,2283504,5753
Falkland Islands,83,None, ,None,N/A,N/A,N/A,None,22897,None,8316,2294069,3625
Macao,77,None, ,None,77,None,0,None,116,None,5019,7581,662046
Montserrat,44,None,1 ,None,42,None,1,None,8807,200,3037,607886,4996
Vatican City,27,None, ,None,27,None,0,None,33582,None,None,None,804
Solomon Islands,20,None, ,None,20,None,0,None,28,None,4500,6329,711043
Western Sahara,10,None,1 ,None,8,None,1,None,16,2,None,None,618402
MS Zaandam,9,None,2 ,None,7,None,0,None,None,None,None,None, 
Palau,8,None, ,None,8,None,0,None,439,None,14878,816665,18218
Vanuatu,6,None,1 ,None,5,None,0,None,19,3,23000,72455,317440
Marshall Islands,4,None, ,None,4,None,0,None,67,None,None,None,59764
Samoa,3,None, ,None,3,None,0,None,15,None,None,None,200308
Saint Helena,2,None, ,None,2,None,0,None,328,None,None,None,6103
Micronesia,1,None, ,None,1,None,0,None,9,None,None,None,116755
Tonga,1,None, ,None,1,None,0,None,9,None,None,None,107416
