Region,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCases,CasesPerM,DeathsPerM,TotalTests,TestsPerM,Population
Austria,1274995,+3225,13701 ,+12,1232226,+2779,29068,345,140367,1508,123226848,13566268,9083327
Hungary,1253055,+3361,39104 ,+95,1106531,+8903,107420,342,130206,4063,9152694,951066,9623616
Greece,1170293,+35580,20708 ,+72,1010603,+4258,138982,636,113107,2001,46704479,4513904,10346803
Jordan,1061560,+2045,12620 ,+30,1015224,+3782,33716,933,102519,1219,13506180,1304350,10354724
Kazakhstan,987386,+440,13005 ,+8,959635,+640,14746,528,51661,680,11575012,605616,19112778
Cuba,965571,+328,8322 ,+1,956176,+79,1073,11,85326,735,11626920,1027452,11316263
Morocco,961058,+1960,14844 ,+2,939533,+641,6681,103,25584,395,10824966,288165,37565205
Georgia,932641,+2097,13758 ,+51,893064,+2331,25819,None,234467,3459,12872568,3236184,3977700
Slovakia,838738,+3190,16598 ,+44,777612,+5326,44528,483,153514,3038,5085694,930832,5463602
Nepal,828207,+235,11590  ,None,811746,+228,4871,114,27680,387,4851470,162145,29920534
Denmark,769766,+20280,3256 ,+9,586027,+9983,180483,75,132200,559,106452714,18282234,5822741
Ireland,768449,+20554,5912 ,None,564203,+5436,198334,88,153068,1178,9975030,1986930,5020324
UAE,759511,+2366,2162 ,+2,744180,+840,13169,None,75429,215,110915918,11015356,10069209
Bulgaria,744298,+3616,30890 ,+71,611829,+1105,101579,467,108339,4496,7419396,1079954,6870101
Tunisia,725842,+1162,25564 ,+2,696187,+194,4091,70,60468,2130,3353887,279405,12003688
Lebanon,723640,+4537,9102 ,+15,659448,None,55090,186,106737,1343,4795578,707347,6779668
Croatia,709678,+5958,12493 ,+27,671664,+2760,25521,239,174482,3072,3743534,920386,4067350
Belarus,697600,+1380,5561 ,+18,690505,+1615,1534,None,73862,589,11022249,1167034,9444669
Guatemala,627562,+887,16106 ,+4,608447,+210,3009,5,34086,875,3273053,177775,18411163
S. Korea,625967,+5029,5455 ,+73,509957,+4487,110555,1145,12194,106,15804065,307860,51335254
Azerbaijan,616352,+510,8346 ,+14,598793,+1039,9213,None,59980,812,5853336,569615,10275958
Bolivia,591773,+6149,19650 ,+28,524973,+1194,47150,220,49682,1650,2633963,221132,11911247
Sri Lanka,586746,+563,14962 ,+18,560313,+228,11471,None,27230,694,5726599,265764,21547668
Costa Rica,570556,None,7353 ,None,560709,None,2494,45,110493,1424,2965435,574281,5163739
Saudi Arabia,555417,+752,8875 ,+1,541614,+226,4928,49,15591,249,33134497,930094,35624886
Ecuador,547186,+1386,33672 ,+3,443880,None,69634,759,30325,1866,2136008,118379,18043819
Myanmar,530645,+369,19265 ,+3,508053,+247,3327,None,9656,351,6029936,109723,54955809
Lithuania,517766,+1808,7378 ,+19,484608,+1584,25780,104,194255,2768,6589925,2472406,2665389
Panama,493707,+2664,7427 ,+2,475216,+387,11064,18,111790,1682,4488534,1016341,4416367
Paraguay,467122,+1021,16625 ,+1,447965,+95,2532,44,64310,2289,2032200,279777,7263633
Slovenia,462156,+1708,5583 ,+7,439654,+1340,16919,187,222258,2685,2072044,996479,2079366
Venezuela,444411,+225,5324 ,+3,433621,+413,5466,681,15695,188,3359014,118629,28315279
Palestine,439495,+264,4662 ,+6,431160,+325,3673,55,83259,883,2847177,539374,5278671
Dominican Republic,417268,+998,4246 ,None,407783,None,5239,93,37897,386,2570850,233486,11010712
Kuwait,416631,+554,2468 ,None,411590,+86,2573,4,95447,565,5945483,1362065,4365052
Ethiopia,415443,+4998,6926 ,+10,354495,+321,54022,260,3485,58,4098858,34381,119219377
Uruguay,411658,+1347,6169 ,+1,398552,+332,6937,26,117894,1767,4393751,1258322,3491754
Norway,391214,+4018,1305 ,None,88952,None,300957,115,71328,238,9323318,1699880,5484692
Mongolia,389089,+116,2058 ,+1,313256,None,73775,192,115895,613,4030048,1200399,3357256
Libya,388183,+640,5696 ,+11,375747,+616,6740,139,55367,812,2025457,288894,7011085
Egypt,384728,+871,21727 ,+32,320024,+799,42977,122,3656,206,3693367,35101,105220663
Honduras,379542,+140,10434 ,None,124171,+153,244937,83,37429,1029,1139978,112421,10140240
Moldova,375780,+422,10269 ,+23,361724,None,3787,146,93479,2555,2334414,580711,4019923
Australia,362677,+21240,2226 ,+16,250027,+4730,110424,121,13980,86,54648003,2106496,25942613
Armenia,344826,+89,7968 ,+2,331348,+196,5510,None,116043,2681,2560870,861800,2971536
Oman,305489,+132,4116 ,None,300381,+26,992,5,57632,776,25000000,4716350,5300709
Kenya,292237,+3286,5376 ,+4,251223,+260,35638,41,5262,97,3020888,54389,55541905
Bosnia and Herzegovina,290471,+795,13428 ,+31,192218,None,84825,None,89369,4131,1479046,455056,3250254
Bahrain,281406,+530,1394 ,None,277216,+108,2796,1,157221,779,8005638,4472721,1789881
Singapore,279061,+311,827 ,+1,275357,+273,2877,16,47145,140,21098774,3564457,5919211
Latvia,275517,+1246,4561 ,+8,259623,+868,11333,81,148530,2459,5600259,3019071,1854961
Qatar,249787,+542,617 ,+1,245348,+162,3822,22,88962,220,3168202,1128355,2807805 
Zambia,249193,+5555,3730 ,+4,216666,+2457,28797,344,13011,195,2943337,153674,19153152
Finland,248958,+9619,1554 ,+6,46000,None,201404,56,44828,280,8621296,1552377,5553608
Nigeria,241513,+1126,3030 ,None,214003,+512,24480,11,1130,14,3823309,17885,213775190
Estonia,240334,+1379,1928 ,+6,223051,+776,15355,19,180992,1452,2514710,1893791,1327871
North Macedonia,224507,+373,7953 ,+18,211548,+320,5006,None,107768,3818,1591522,763963,2083246
Botswana,219509,+7027,2444 ,+5,204811,+8356,12254,1,90608,1009,2026898,836655,2422621
Algeria,218037,+390,6271 ,+8,149854,+237,61912,27,4841,139,230861,5126,45035231
Zimbabwe,211728,+2073,4997 ,+30,178332,+4416,28399,12,13942,329,1836542,120932,15186601
Albania,209516,+617,3215 ,+3,200465,+284,5836,23,72924,1119,1473154,512742,2873091
Uzbekistan,198769,+143,1485 ,None,195840,+124,1444,23,5813,43,1377915,40296,34194854
Kyrgyzstan,184633,+41,2800 ,+1,179778,+48,2055,131,27618,419,1907195,285286,6685193
Mozambique,184219,+4947,1996 ,+8,153731,None,28492,13,5657,61,1087526,33397,32563685
Montenegro,168328,+1747,2407 ,+6,158645,+129,7276,60,267959,3832,972372,1547907,628185
Cyprus,161779,+3851,636 ,+1,124370,None,36773,60,132550,521,9477138,7764868,1220515
Afghanistan,158059,+20,7356 ,None,145606,+36,5097,1124,3928,183,820849,20399,40238872
Namibia,147469,+749,3623 ,+7,130785,+383,13061,21,56508,1388,866956,332203,2609721
Ghana,142196,+901,1290 ,+3,130695,+221,10211,5,4438,40,2096416,65426,32042667
Uganda,139079,+1809,3291 ,+4,98379,+22,37409,69,2904,69,2136079,44596,47898392
El Salvador,121945,+28,3823 ,+2,111008,+3920,7114,80,18660,585,1520383,232645,6535201
Cambodia,120487,+14,3012 ,+1,116907,+13,568,None,7060,177,2761485,161820,17065134
Rwanda,110558,+1488,1349 ,+1,45522,None,63687,2,8231,100,3989715,297029,13432051
Laos,110054,+1272,360 ,+5,7339,None,102355,None,14805,48,913451,122883,7433501
Cameroon,109367,None,1851 ,None,106050,None,1466,13,3972,67,1751774,63624,27533388
Luxembourg,102486,+1230,912 ,+1,94316,+708,7258,19,159832,1422,3813874,5947924,641211
Maldives,95540,+120,262 ,None,93042,+102,2236,23,172212,472,1873374,3376775,554782
Jamaica,93591,+365,2470 ,+1,65508,+66,25613,3,31401,829,703604,236068,2980517
Trinidad and Tobago,91320,+491,2850 ,+25,72607,+514,15863,22,64938,2027,503400,357967,1406273
Angola,79871,+1396,1764 ,+4,64280,+156,13827,3,2322,51,1273800,37036,34393211
Réunion,76602,None,409 ,None,69431,None,6762,34,84655,452,1347378,1489019,904876
Senegal,74870,+198,1890 ,None,72482,+60,498,4,4302,109,917913,52744,17403248
DRC,74793,None,1205 ,None,50930,None,22658,None,799,13,846704,9043,93628356
Malawi,74201,+963,2355 ,+5,60043,+201,11803,67,3735,119,485197,24420,19868632
Ivory Coast,68146,+1578,712 ,+4,61609,+185,5825,None,2491,26,1225710,44808,27354475
Eswatini,65832,+359,1299 ,+3,58445,+828,6088,11,55878,1103,429118,364233,1178141
Guadeloupe,56035,None,750 ,None,2250,None,53035,23,140008,1874,607573,1518075,400226
Fiji,53332,None,698 ,None,51223,None,1411,None,58854,770,471147,519933,906169
Suriname,52031,+240,1189 ,+1,49084,+1,1758,3,87521,2000,169283,284749,594499
Malta,51070,+1353,476 ,None,40045,+172,10549,6,115203,1074,1211456,2732788,443304
Madagascar,50279,None,1027 ,None,44708,None,4544,22,1749,36,320884,11159,28754808
Syria,50243,+39,2893 ,+4,32394,+119,14956,None,2770,160,146269,8065,18136042
Martinique,48473,None,779 ,None,104,None,47590,1,129320,2078,488892,1304307,374829
French Guiana,48399,+361,339 ,None,11254,None,36806,8,155999,1093,489555,1577932,310251
Sudan,46518,None,3331 ,None,38714,None,4473,None,1025,73,562941,12405,45379547
French Polynesia,46382,None,636 ,None,N/A,N/A,N/A,7,163698,2245,None,None,283339
Mauritania,41154,+248,863 ,+1,39138,+26,1153,27,8516,179,560972,116088,4832282
Gabon,41073,+1163,288 ,None,37097,+357,3688,15,17825,125,1484651,644315,2304231
Cabo Verde,40738,+791,351 ,None,38232,+21,2155,23,72100,621,389139,688712,565024
Guyana,39395,+157,1052 ,+1,37595,+51,748,7,49726,1328,422927,533841,792234
Papua New Guinea,36158,+21,590 ,None,35468,+27,100,7,3930,64,249149,27080,9200460
Belize,32488,+421,598 ,+1,30582,+37,1308,4,79545,1464,382010,935329,408423
Guinea,31641,+229,391 ,+2,29819,+4,1431,49,2315,29,571842,41847,13665037
Togo,29416,+491,246 ,None,26113,+22,3057,None,3433,29,613086,71549,8568738
Tanzania,29306,None,737 ,None,N/A,N/A,N/A,7,471,12,None,None,62276038
Lesotho,28408,None,665 ,None,15241,None,12502,None,13105,307,322581,148815,2167668
Barbados,28310,+247,260 ,None,27058,+210,992,None,98332,903,467711,1624549,287902
Burundi,27366,+367,38 ,None,773,None,26555,None,2203,3,345742,27838,12419778
Iceland,27059,+768,37 ,None,20654,+372,6368,6,78532,107,1364712,3960761,344558
Channel Islands,26799,+801,113 ,None,22438,+249,4248,None,152042,641,1123134,6371994,176261
Haiti,25985,None,766 ,None,23289,None,1930,None,2238,66,132422,11405,11610519
Benin,24935,None,161 ,None,24705,None,69,5,1979,13,604310,47970,12597689
Seychelles,24788,+242,134 ,None,24033,+53,621,None,249733,1350,None,None,99258
Bahamas,24269,+65,716 ,+3,21789,+24,1764,2,60845,1795,182597,457788,398868
Somalia,23532,None,1333 ,None,12948,None,9251,None,1421,81,391308,23636,16555680
Mauritius,23431,+69,762 ,None,21881,+37,788,None,18378,598,358675,281330,1274928
Andorra,23122,+299,140 ,None,20563,None,2419,31,298541,1808,249838,3225797,77450
Mayotte,22269,+358,185 ,None,2964,None,19120,None,78786,655,176919,625923,282653
Curaçao,20710,+511,189 ,+2,17795,+121,2726,3,125441,1145,391243,2369762,165098
Mali,20670,+202,658 ,None,18584,+110,1428,None,979,31,534411,25301,21122190
Congo,20089,None,367 ,None,12421,None,7301,None,3511,64,301494,52699,5721074
Timor-Leste,19833,None,122 ,None,19705,None,6,None,14626,90,226255,166855,1355995
Aruba,19719,+698,181 ,None,16769,+38,2769,5,183526,1685,177885,1655591,107445
Burkina Faso,17632,None,318 ,None,16619,None,695,None,810,15,239193,10992,21759662
Nicaragua,17487,None,212 ,None,4225,None,13050,None,2594,31,None,None,6742490
Tajikistan,17095,None,124 ,None,16966,None,5,None,1734,13,None,None,9857872
Taiwan,16988,+24,850 ,None,15871,+16,267,None,711,36,9236508,386767,23881321
Brunei ,15470,+5,98 ,None,15272,+7,100,None,34862,221,687114,1548433,443748
South Sudan,15242,+90,135 ,None,12934,+145,2173,1,1338,12,297596,26128,11390103
New Zealand,14057,+71,51 ,None,12780,+117,1226,26,2810,10,5561698,1111873,5002100 
Equatorial Guinea,13710,+73,175 ,None,13410,None,125,1,9315,119,263190,178820,1471815
Djibouti,13632,+13,189 ,None,13354,+4,89,None,13504,187,257996,255570,1009494
Isle of Man,13578,+91,67 ,None,13244,+187,267,1,158423,782,133676,1559686,85707
Saint Lucia,13473,+63,295 ,None,12950,+83,228,6,72873,1596,107507,581487,184883
New Caledonia,12762,+51,281 ,None,12227,+2,254,4,44067,970,42756,147635,289606
Hong Kong,12631,+12,213 ,None,12196,+5,222,None,1665,28,29687335,3912395,7588020
CAR,12163,None,101 ,None,6859,None,5203,2,2455,20,74519,15038,4955357
Gambia,10170,None,343 ,None,9700,None,127,4,4039,136,132861,52762,2518100
Yemen,10126,+1,1984 ,None,7020,+5,1122,23,329,64,265253,8610,30807956
Cayman Islands,8818,+432,11 ,None,4877,+78,3930,11,131854,164,215963,3229257,66877
Gibraltar,8581,+131,100 ,None,7717,+144,764,1,254811,2969,447487,13288009,33676
Eritrea,7982,+34,75 ,+1,7731,+20,176,None,2205,21,23693,6545,3619854
San Marino,7655,None,98 ,None,6725,None,832,6,224896,2879,103193,3031700,34038
Niger,7331,+24,274 ,None,6910,+10,147,2,287,11,203400,7972,25514702
Sierra Leone,6983,+92,123 ,None,N/A,N/A,N/A,None,850,15,259958,31627,8219525
Dominica,6814,+294,47 ,+3,6466,+293,301,None,94306,650,124840,1727794,72254
Guinea-Bissau,6476,None,149 ,None,6302,None,25,None,3178,73,110892,54425,2037523
Bermuda,6420,+406,110 ,+4,5788,+114,522,None,103660,1776,699028,11286842,61933
Comoros,6284,+241,156 ,+2,4551,+3,1577,None,7003,174,None,None,897295
Liberia,6278,None,287 ,None,5535,None,456,2,1199,55,139824,26708,5235360
Grenada,6073,+64,200 ,None,5685,None,188,None,53599,1765,93030,821065,113304
Liechtenstein,6066,+45,69 ,None,5715,+33,282,15,158414,1802,80413,2099995,38292
St. Vincent Grenadines,5850,None,81 ,None,5228,None,541,7,52481,727,93855,841991,111468
Faeroe Islands,5764,+216,14 ,+1,5025,+64,725,5,117295,285,641000,13044098,49141
Chad,5701,None,181 ,None,4874,None,646,None,333,11,180347,10528,17129995
Monaco,5085,+100,38 ,None,4588,+64,459,4,128221,958,54960,1385849,39658
Sint Maarten,5054,+107,75 ,None,4653,+17,326,2,115907,1720,62056,1423172,43604
Antigua and Barbuda,4283,+24,119 ,+1,4063,+3,101,1,43200,1200,18559,187194,99143
Saint Martin,4250,+242,58 ,+2,1399,None,2793,7,107182,1463,78366,1976344,39652
Sao Tome and Principe,3877,+58,57 ,None,3678,None,142,None,17212,253,29036,128909,225245
British Virgin Islands,3397,+141,39 ,None,N/A,N/A,N/A,8,111260,1277,92359,3024990,30532
Caribbean Netherlands,3368,+32,23 ,None,3205,+12,140,None,126674,865,30126,1133068,26588
Turks and Caicos,3283,None,26 ,None,3148,+6,109,None,83112,658,94789,2399661,39501
Saint Kitts and Nevis,2918,None,28 ,None,2784,None,106,1,54276,521,58205,1082642,53762
Bhutan,2660,None,3 ,None,2649,+7,8,None,3391,4,1286842,1640706,784322
Greenland,2610,+173,1 ,None,2203,+42,406,2,45856,18,138127,2426814,56917
St. Barth,1895,+274,6 ,None,N/A,N/A,N/A,None,190990,605,56491,5693509,9922
Anguilla,1674,None,5 ,None,1640,None,29,None,110110,329,51382,3379728,15203
Diamond Princess,712,None,13 ,None,699,None,0,None,None,None,None,None, 
Wallis and Futuna,454,None,7 ,None,438,None,9,None,41484,640,20508,1873904,10944
Saint Pierre Miquelon,100,None, ,None,95,None,5,None,17385,None,14120,2454798,5752
Falkland Islands,83,None, ,None,N/A,N/A,N/A,None,22859,None,8316,2290278,3631
Macao,79,+1, ,None,77,None,2,None,119,None,5075,7659,662578
Montserrat,46,+1,1 ,None,44,+1,1,None,9206,200,3230,646388,4997
Vatican City,27,None, ,None,27,None,0,None,33582,None,None,None,804
Solomon Islands,24,None, ,None,20,None,4,None,34,None,4500,6320,712058
Western Sahara,10,None,1 ,None,8,None,1,None,16,2,None,None,619288
Palau,10,None, ,None,8,None,2,None,549,None,17775,975416,18223
MS Zaandam,9,None,2 ,None,7,None,0,None,None,None,None,None, 
Vanuatu,7,None,1 ,None,6,None,0,None,22,3,23000,72356,317873
Marshall Islands,4,None, ,None,4,None,0,None,67,None,None,None,59788
Samoa,3,None, ,None,3,None,0,None,15,None,None,None,200388
Saint Helena,2,None, ,None,2,None,0,None,328,None,None,None,6104
Micronesia,1,None, ,None,1,None,0,None,9,None,None,None,116827
Tonga,1,None, ,None,1,None,0,None,9,None,None,None,107488
