Region,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCases,CasesPerM,DeathsPerM,TotalTests,TestsPerM,Population
Lithuania,493563,+1584,7027 ,+29,459672,+3165,26864,123,185060,2635,6372719,2389438,2667037
Panama,481438,+382,7391 ,+3,470561,+163,3486,14,109086,1675,4324051,979756,4413396
Paraguay,463926,+98,16516 ,+3,446703,+57,707,54,63903,2275,1986750,273664,7259804
Slovenia,442347,+1712,5436 ,+11,415520,+2474,21391,235,212733,2614,2002704,963138,2079353
Venezuela,439444,+355,5250 ,+5,427472,+364,6722,681,15518,185,3359014,118614,28318786
Palestine,434738,+343,4587 ,+9,426214,+224,3937,57,82439,870,2786115,528326,5273473
Kuwait,413790,+30,2466 ,None,410950,+20,374,4,94856,565,5613714,1286873,4362290
Dominican Republic,410720,+308,4220 ,+1,404942,+308,1558,102,37318,383,2512287,228266,11005960
Uruguay,402978,+259,6146 ,+1,394525,+204,2307,14,115426,1760,4230444,1211735,3491229
Mongolia,385638,+191,2038 ,+2,313256,None,70344,192,114946,607,4030048,1201226,3354947
Libya,379328,+512,5569 ,+8,366163,+1102,7596,None,54136,795,1960000,279720,7007000
Honduras,378615,+14,10424 ,None,122591,None,245600,47,37363,1029,1128598,111375,10133349
Ethiopia,373564,+324,6842 ,+9,350517,+105,16205,154,3137,57,3943670,33114,119094513
Egypt,370819,+822,21155 ,+51,308829,+903,40835,90,3527,201,3693367,35129,105136158
Moldova,370459,+456,9414 ,+21,355447,+636,5598,204,92146,2342,2288376,569201,4020331
Armenia,342765,+161,7845 ,+26,326304,+472,8616,None,115359,2640,2456948,826895,2971295
Norway,328747,+6003,1194 ,+10,88952,None,238601,118,59959,218,8940204,1630579,5482841
Oman,304741,+17,4113 ,None,300111,+8,517,2,57552,777,25000000,4721424,5295013
Bosnia and Herzegovina,282587,+684,13028 ,+29,192218,None,77341,None,86919,4007,1435468,441527,3251142
Bahrain,278149,+40,1394 ,None,276407,+33,348,1,155627,780,7647173,4278665,1787280
Singapore,274143,+442,804 ,+6,268300,+603,5039,31,46330,136,21098774,3565667,5917202
Latvia,263145,+930,4390  ,+14,248573,+306,10182,100,141791,2365,5466774,2945671,1855867
Kenya,256815,+331,5349 ,None,248804,+253,2662,2,4628,96,2894765,52167,55490007
Qatar,245690,+167,613 ,None,242634,+151,2443,10,87503,218,3073339,1094570,2807805 
Australia,232765,+2012,2113 ,+7,214185,+2081,16467,102,8977,81,50354885,1941978,25929684
Estonia,229211,+615,1868 ,+3,213777,+409,13566,18,172620,1407,2412206,1816650,1327832
North Macedonia,219843,+353,7754 ,+14,206661,+450,5428,None,105529,3722,1507103,723438,2083250
Nigeria,218596,+730,2983 ,None,211254,+1178,4359,11,1024,14,3629527,16996,213551163
Algeria,213288,+230,6155 ,+4,146702,+183,60431,28,4740,137,230861,5130,45000570
Zambia,211705,+471,3671 ,+1,206716,+27,1318,18,11066,192,2788137,145743,19130557
Finland,207033,+1676,1444 ,+2,46000,None,159589,52,37282,260,8238825,1483609,5553233
Albania,204301,+376,3144 ,+4,195629,+193,5528,23,71105,1094,1425987,496301,2873228
Botswana,197644,+1554,2424 ,+3,192452,None,2768,1,81653,1001,1944469,803320,2420541
Uzbekistan,196094,+136,1442 ,+2,192841,+164,1811,23,5738,42,1377915,40321,34173640
Kyrgyzstan,184027,+36,2773 ,+3,179080,+40,2174,131,27547,415,1872013,280221,6680483
Zimbabwe,177690,+5678,4745 ,+5,130279,+328,42666,12,11708,313,1732661,114163,15177138
Montenegro,160111,+210,2360 ,+6,155737,+178,2014,60,254880,3757,930685,1481553,628182
Afghanistan,157661,+13,7329 ,+1,142028,+744,8304,1124,3922,182,806211,20055,40200453
Mozambique,154520,+733,1945 ,None,149989,+25,2586,13,4751,60,1007513,30976,32525256
Cyprus,142228,+662,612 ,+1,124370,None,17246,59,116568,502,9477138,7767312,1220131
Namibia,133444,+354,3578 ,None,126148,+40,3718,4,51173,1372,819721,314346,2607706
Ghana,131547,None,1243 ,None,129566,None,738,5,4109,39,2018574,63052,32014255
Uganda,128120,+87,3269 ,None,97821,+24,27030,74,2678,68,2030496,42448,47834938
El Salvador,121267,+67,3800 ,+3,104989,+114,12478,229,18560,582,1480700,226623,6533773
Cambodia,120382,+12,2992 ,+3,116734,+14,656,None,7058,175,2740221,160670,17055016
Cameroon,107662,+113,1836 ,+13,105307,+2591,519,13,3914,67,1751774,63691,27504413
Rwanda,100763,+50,1344 ,None,45522,None,53897,2,7510,100,3686235,274724,13417972
Luxembourg,94511,+211,896 ,+1,88144,+76,5471,26,147497,1398,3748831,5850555,640765
Maldives,93370,+124,258 ,None,91118,+90,1994,23,168427,465,1807446,3260384,554366
Jamaica,91843,+41,2429 ,+1,63567,+76,25847,4,30820,815,684906,229838,2979953
Laos,91816,+1358,250 ,None,7339,None,84227,None,12359,34,871790,117351,7428883
Trinidad and Tobago,81857,+786,2454 ,+25,64978,+490,14425,22,58217,1745,481119,342171,1406076
Senegal,74094,+2,1886 ,None,72169,+9,39,2,4262,108,892877,51362,17383892
Réunion,67237,+3374,393 ,+2,62026,+2341,4818,21,74328,434,1347378,1489479,904597
Angola,65475,+44,1737 ,None,63519,None,219,3,1906,51,1192540,34719,34348307
Malawi,62615,+235,2310 ,+2,58878,+15,1427,67,3155,116,453249,22837,19846951
Ivory Coast,61923,+16,706 ,None,61016,+19,201,None,2266,26,1177883,43105,27325834
DRC,59851,None,1118 ,None,50930,None,7803,None,640,12,306299,3276,93508788
Guadeloupe,55284,None,748  ,None,2250,None,52286,23,138133,1869,551264,1377392,400223
Eswatini,54731,+1222,1254 ,+2,46113,+210,7364,11,46476,1065,407052,345658,1177616
Fiji,52598,+5,697 ,None,51162,+5,739,None,58063,769,466135,514563,905885
Suriname,51244,+42,1178 ,+1,48371,+551,1695,12,86230,1982,163965,275910,594269
Syria,49423,+73,2823 ,+5,30670,+97,15930,None,2728,156,113162,6246,18117404
French Guiana,46590,+80,333 ,None,11254,None,35003,4,150333,1075,468001,1510114,309911
French Polynesia,46334,None,636 ,None,N/A,N/A,N/A,7,163569,2245,None,None,283268
Madagascar,45794,None,980 ,None,43393,None,1421,22,1594,34,290447,10112,28723586
Martinique,45501,None,718 ,None,104,None,44679,1,121387,1915,416247,1110460,374842
Sudan,45112,+235,3252 ,+8,36009,None,5851,None,995,72,238579,5263,45334672
Malta,40724,+100,471 ,None,38435,+90,1818,2,91876,1063,1211456,2733109,443252
Mauritania,39878,+44,852 ,+2,38502,+68,524,12,8262,177,530315,109866,4826921
Guyana,38618,+50,1024 ,+1,36784,+93,810,10,48756,1293,406797,513588,792069
Cabo Verde,38509,+6,351 ,None,38075,+13,83,23,68186,622,211692,374835,564760
Gabon,37626,None,285 ,None,34522,None,2819,5,16345,124,1430698,621521,2301929
Papua New Guinea,35962,+6,587 ,None,35121,+7,254,7,3912,64,249149,27102,9193039
Belize,31152,+47,586 ,None,29862,+71,704,5,76333,1436,365309,895130,408107
Guinea,30814,+1,388 ,None,29776,None,650,49,2258,28,569940,41756,13649408
Barbados,26949,+85,253 ,None,24837,+145,1859,None,93610,879,453093,1573857,287887
Togo,26416,None,243 ,None,25947,None,226,None,3086,28,593122,69288,8560233
Tanzania,26309,None,734 ,None,N/A,N/A,N/A,7,423,12,None,None,62201362
Haiti,25865,None,762 ,None,22276,None,2827,None,2229,66,132422,11411,11604444
Benin,24897,None,161 ,None,24546,None,190,5,1979,13,604310,48023,12583761
Seychelles,23806,None,129 ,None,23294,None,383,None,239902,1300,None,None,99232
Lesotho,23223,+121,664 ,None,13860,+4,8699,None,10717,306,274355,126610,2166927
Somalia,23074,None,1333 ,None,12817,None,8924,None,1395,81,262138,15852,16536221
Bahamas,22907,None,708 ,None,21659,None,540,2,57454,1776,173567,435328,398704
Mauritius,22710,+59,680 ,None,21043,None,987,None,17814,533,358675,281350,1274836
Mayotte,21129,+41,185 ,None,2964,None,17980,None,74829,655,176919,626564,282364
Channel Islands,20996,+153,107 ,None,19148,+285,1741,None,119166,607,1102820,6259230,176191
Burundi,20886,None,38 ,None,773,None,20075,None,1684,3,345742,27873,12404229
Andorra,20136,+169,134 ,None,17885,+344,2117,31,260004,1730,218899,2826509,77445
Timor-Leste,19830,+1,122 ,None,19704,None,4,None,14636,90,211166,155854,1354896
Iceland,19708,+161,36 ,None,18282,+121,1390,3,57214,105,1293339,3754664,344462
Congo,19066,None,359 ,None,12421,None,6286,None,3336,63,188207,32931,5715119
Mali,18718,+91,633 ,+3,15578,+55,2507,None,887,30,509135,24134,21096587
Curaçao,17618,+20,182 ,None,17298,+7,138,3,106732,1103,356125,2157444,165068
Nicaragua,17391,+63,210 ,None,4225,None,12956,None,2581,31,None,None,6739045
Tajikistan,17095,None,124 ,None,16966,None,5,None,1736,13,None,None,9848484
Taiwan,16752,+10,848 ,None,15696,+5,208,None,702,36,8743598,366156,23879442
Burkina Faso,16672,+338,296 ,+6,15926,+322,450,None,767,14,234250,10778,21734512
Aruba,16646,+41,178 ,+1,16241,+10,227,10,154955,1657,177885,1655899,107425
Brunei ,15363,+1,98 ,None,15027,+18,238,None,34635,221,659767,1487419,443565
Equatorial Guinea,13612,None,175 ,None,13386,None,51,1,9261,119,263190,179066,1469790
Djibouti,13514,None,189 ,None,13299,+1,26,None,13395,187,251397,249188,1008865
Saint Lucia,13105,+5,283 ,None,12745,+46,77,4,70896,1531,102671,555438,184847
New Zealand,13067,+81,47 ,None,10758,+183,2262,40,2612,9,5287715,1057099,5002100 
South Sudan,12904,+31,133 ,None,12576,None,195,2,1133,12,274916,24149,11384367
Isle of Man,12731,+88,67 ,None,11919,+81,745,1,148576,782,133676,1560050,85687
Hong Kong,12496,+5,213 ,None,12180,+7,103,None,1647,28,28539548,3762449,7585364
New Caledonia,12400,+11,280 ,None,11961,+24,159,8,42835,967,42756,147696,289486
CAR,11961,None,101 ,None,6859,None,5001,2,2416,20,60228,12163,4951682
Yemen,10075,+3,1972 ,None,6949,+2,1154,23,327,64,265253,8618,30779173
Gambia,10045,+11,342 ,None,9645,+4,58,1,3994,136,128216,50978,2515120
Cayman Islands,7960,+89,9 ,None,4476,+137,3475,17,119085,135,215203,3219529,66843
Eritrea,7675,+19,64 ,+1,7449,+9,162,None,2122,18,23693,6549,3617708
Gibraltar,7589,+43,100 ,None,7240,+25,249,3,225353,2969,430182,12774142,33676
Niger,7170,+7,269 ,None,6879,None,22,2,281,11,196761,7723,25476162
San Marino,6600,None,94 ,None,5978,None,528,3,193918,2762,95754,2813398,34035
Guinea-Bissau,6450,+2,149 ,None,6285,+2,16,None,3169,73,108995,53547,2035484
Sierra Leone,6423,+1,121 ,None,N/A,N/A,N/A,None,782,15,160729,19571,8212420
Dominica,6257,+24,42 ,None,5820,+52,395,None,86607,581,115162,1594026,72246
Grenada,5915,None,200 ,None,5665,None,50,None,52215,1766,89012,785763,113281
Liberia,5844,None,287 ,None,5535,None,22,2,1117,55,128246,24521,5230149
Bermuda,5784,None,106 ,None,5643,None,35,None,93376,1711,666941,10767012,61943
St. Vincent Grenadines,5723,None,77 ,None,5111,None,535,7,51349,691,91583,821726,111452
Chad,5701,None,181 ,None,4874,None,646,None,333,11,157235,9190,17109306
Liechtenstein,5405,+4,68 ,+1,4994,+65,343,19,141171,1776,80413,2100269,38287
Sint Maarten,4656,+3,75 ,None,4535,+2,46,10,106831,1721,62056,1423858,43583
Comoros,4572,+3,151 ,None,4389,+15,32,None,5100,168,None,None,896483
Faeroe Islands,4477,+64,13 ,None,4040,+114,424,7,91120,265,601000,12232105,49133
Antigua and Barbuda,4177,+2,117 ,None,4033,None,27,1,42146,1181,18195,183589,99107
Monaco,4160,+46,36 ,None,3915,+22,209,4,104929,908,54960,1386268,39646
Saint Martin,3973,None,56 ,None,1399,None,2518,7,100270,1413,54303,1370492,39623
Sao Tome and Principe,3733,None,57 ,None,3675,None,1,None,16586,253,15154,67331,225067
Caribbean Netherlands,3156,+12,22 ,None,2996,+14,138,None,118749,828,30126,1133537,26577
Turks and Caicos,3141,+4,25 ,None,3072,+6,44,None,79563,633,94789,2401059,39478
British Virgin Islands,2842,None,39 ,None,N/A,N/A,N/A,7,93110,1278,82570,2705173,30523
Saint Kitts and Nevis,2796,None,28 ,None,2758,None,10,1,52022,521,57508,1069996,53746
Bhutan,2652,+3,3 ,None,2629,None,20,None,3383,4,1263473,1611673,783951
Greenland,1876,None, ,None,1606,None,270,2,32963,None,122677,2155518,56913
St. Barth,1603,None,6 ,None,N/A,N/A,N/A,None,161576,605,56491,5694083,9921
Anguilla,1592,+69,4 ,None,1521,+87,67,None,104751,263,51382,3380840,15198
Diamond Princess,712,None,13 ,None,699,None,0,None,None,None,None,None,  
Wallis and Futuna,454,None,7 ,None,438,None,9,None,41450,639,20508,1872364,10953
Saint Pierre Miquelon,96,+5, ,None,74,+14,22,None,16687,None,13534,2352512,5753
Falkland Islands,83,None, ,None,N/A,N/A,N/A,None,22884,None,8316,2292804,3627
Macao,77,None, ,None,77,None,0,None,116,None,5019,7579,662191
Montserrat,44,None,1 ,None,42,None,1,None,8807,200,3093,619095,4996
Vatican City,27,None, ,None,27,None,0,None,33582,None,None,None,804
Solomon Islands,20,None, ,None,20,None,0,None,28,None,4500,6326,711320
Western Sahara,10,None,1 ,None,8,None,1,None,16,2,None,None,618644
MS Zaandam,9,None,2 ,None,7,None,0,None,None,None,None,None, 
Palau,8,None, ,None,8,None,0,None,439,None,14878,816620,18219
Vanuatu,6,None,1 ,None,5,None,0,None,19,3,23000,72428,317558
Marshall Islands,4,None, ,None,4,None,0,None,67,None,None,None,59770
Samoa,3,None, ,None,3,None,0,None,15,None,None,None,200330
Saint Helena,2,None, ,None,2,None,0,None,328,None,None,None,6103
Micronesia,1,None, ,None,1,None,0,None,9,None,None,None,116775
Tonga,1,None, ,None,1,None,0,None,9,None,None,None,107435
