Region,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCases,CasesPerM,DeathsPerM,TotalTests,TestsPerM,Population
Panama,488341,+574,7418 ,+2,473977,+258,6946,18,110589,1680,4438772,1005200,4415810
Paraguay,465564,+226,16607 ,+6,447701,+75,1256,49,64102,2287,2021516,278334,7262915
Slovenia,456755,+698,5552 ,+9,435092,+668,16111,198,219661,2670,2055615,988579,2079364
Venezuela,443612,+280,5316 ,+2,432297,+349,5999,681,15667,188,3359014,118626,28315937
Palestine,438644,+381,4643 ,+4,430202,+256,3799,54,83113,880,2831706,536542,5277696
Kuwait,415349,+198,2468 ,None,411386,+46,1495,4,95165,565,5882514,1347799,4364534
Dominican Republic,414704,+478,4238 ,None,407538,+288,2928,71,37667,385,2561187,232627,11009821
Uruguay,407981,+600,6165 ,+2,397586,+335,4230,25,116845,1766,4347842,1245209,3491656
Ethiopia,400560,+1864,6904 ,+6,353391,+404,40265,210,3361,58,4058830,34052,119195965
Mongolia,388598,+83,2055 ,+1,313256,None,73287,192,115764,612,4030048,1200554,3356823
Libya,386279,+881,5665 ,+14,374181,+675,6433,None,55101,808,2011060,286871,7010319
Egypt,382194,+851,21639 ,+31,317745,+546,42810,90,3633,206,3693367,35106,105204818
Honduras,379192,+23,10430 ,None,123783,None,244979,50,37400,1029,1135703,112014,10138948
Norway,378087,+3750,1258 ,+1,88952,None,287877,124,68939,229,9267576,1689824,5484345
Moldova,374763,+237,9625 ,+12,360772,+359,4366,155,93225,2394,2326057,578621,4019999
Armenia,344540,+59,7950 ,+7,330841,+248,5749,None,115949,2675,2540319,854897,2971491
Australia,312011,+10051,2197 ,+7,237696,+4840,72118,139,12028,85,53865929,2076543,25940189
Oman,305174,+69,4114 ,None,300314,+23,746,1,57584,776,25000000,4717301,5299641
Bosnia and Herzegovina,288128,+320,13325 ,+17,192218,None,82585,None,88643,4099,1467061,451345,3250421
Kenya,284150,+1596,5364 ,+3,250326,+330,28460,31,5117,97,2994912,53931,55532174
Bahrain,280109,+304,1394 ,None,276915,+52,1800,1,156539,779,7940073,4437300,1789393
Singapore,278044,+280,825 ,+3,274523,+319,2696,17,46976,139,21098774,3564684,5918835
Latvia,271766,+335,4507 ,+4,257839,+270,9420,83,146494,2429,5570682,3002851,1855131
Qatar,248435,+343,616 ,+1,244896,+148,2923,18,88480,219,3149376,1121651,2807805 
Nigeria,238420,+859,3024 ,+2,212770,+220,22626,11,1116,14,3823309,17888,213733185
Estonia,237098,+534,1916 ,+7,220941,+122,14241,23,178556,1443,2489959,1875161,1327864
Zambia,234476,+1356,3709 ,+7,212712,+1239,18055,274,12245,194,2898009,151341,19148916
Finland,234041,+3649,1523 ,+16,46000,None,186518,59,42143,274,8518494,1533886,5553538
North Macedonia,223330,+119,7907 ,+3,210732,+257,4691,None,107203,3796,1576424,756715,2083247
Algeria,216930,+293,6246 ,+8,149194,+209,61490,34,4818,139,230861,5127,45028732
Botswana,212482,+3488,2439 ,+12,196455,+976,13588,1,87722,1007,2015878,832240,2422231
Albania,207877,+168,3201 ,+7,199517,+131,5159,23,72352,1114,1460890,508469,2873117
Zimbabwe,205449,+1098,4908 ,+17,166717,+4506,33824,12,13530,323,1814041,119464,15184827
Uzbekistan,198387,+145,1481 ,+2,195377,+184,1529,23,5802,43,1377915,40301,34190876
Kyrgyzstan,184506,+29,2797 ,+2,179619,+30,2090,131,27603,418,1907195,285324,6684310
Mozambique,172175,+673,1973 ,+5,152575,+1270,17627,13,5289,61,1059942,32557,32556479
Montenegro,163954,+581,2395 ,+1,158160,+181,3399,60,260997,3813,957504,1524241,628184
Afghanistan,157980,+29,7355 ,+1,145506,+32,5119,1124,3927,183,818329,20340,40231669
Cyprus,152685,+1925,630 ,+2,124370,None,27685,60,125106,516,9477138,7765326,1220443
Namibia,146097,+460,3611 ,+1,129667,+162,12819,28,55990,1384,862436,330518,2609343
Ghana,138957,+2521,1280 ,+6,130324,+274,7353,5,4337,40,2096416,65437,32037340
Uganda,135091,+743,3280 ,+5,98287,+80,33524,69,2821,68,2115474,44177,47886495
El Salvador,121741,None,3820 ,+2,107088,None,10833,91,18629,585,1505621,230396,6534933
Cambodia,120464,+15,3009 ,+1,116874,+13,581,None,7060,176,2759313,161711,17063237
Cameroon,108676,None,1851 ,None,106050,None,775,13,3948,67,1751774,63636,27527955
Laos,106778,+547,328 ,+3,7339,None,99111,None,14366,44,908046,122170,7432635
Rwanda,105989,+962,1348 ,+1,45522,None,59119,3,7892,100,3924631,292241,13429411
Luxembourg,99717,+734,910 ,+3,93286,+1127,5521,18,155534,1419,3801949,5930103,641127
Maldives,95032,+168,261 ,None,92679,+121,2092,23,171320,471,1865167,3362455,554704
Jamaica,92789,+84,2464 ,+1,65182,+150,25143,3,31133,827,700700,235102,2980411
Trinidad and Tobago,90004,+175,2793 ,+25,70488,+268,16723,22,64003,1986,501656,356737,1406236
Senegal,74469,+57,1890 ,None,72336,+19,243,None,4280,109,913586,52506,17399618
Angola,73697,+1945,1754 ,+5,64026,+10,7917,9,2143,51,1253293,36449,34384791
DRC,72349,+2290,1205 ,None,50930,None,20214,None,773,13,846704,9045,93605937
Réunion,71795,None,401 ,None,65494,None,5900,34,79347,443,1347378,1489105,904824
Malawi,71551,+544,2337 ,+5,59602,+35,9612,67,3602,118,478537,24090,19864567
Eswatini,64561,+118,1284 ,+7,55845,+902,7432,11,54804,1090,425779,361429,1178042
Ivory Coast,64527,+98,707 ,None,61319,+36,2501,None,2359,26,1213207,44360,27349105
Guadeloupe,56035,None,750 ,None,2250,None,53035,23,140008,1874,607573,1518075,400226
Fiji,53023,+79,697 ,None,51223,None,1103,None,58517,769,470510,519261,906115
Suriname,51593,+15,1187 ,+1,49082,None,1324,3,86790,1997,167301,281435,594456
Syria,50127,+38,2879 ,+4,32036,+120,15212,None,2764,159,146269,8067,18132548
Madagascar,49590,None,1027 ,None,44708,None,3855,22,1725,36,320884,11162,28748954
French Guiana,47332,+103,337 ,None,11254,None,35741,7,152592,1086,483716,1559434,310187
Martinique,47300,None,769 ,None,104,None,46427,1,126190,2052,466711,1245120,374832
Malta,47082,+832,476 ,+1,39675,+78,6931,5,106209,1074,1211456,2732850,443294
French Polynesia,46382,+6,636 ,None,N/A,N/A,N/A,7,163705,2245,None,None,283326
Sudan,46166,+66,3298 ,None,38714,+422,4154,None,1018,73,562941,12407,45371133
Mauritania,40614,+110,862 ,None,39026,+42,726,15,8406,178,554757,114826,4831276
Gabon,39910,+1040,288 ,+1,36740,+268,2882,9,17324,125,1479562,642227,2303799
Cabo Verde,39173,+101,351 ,None,38187,+15,635,23,69336,621,389139,688773,564974
Guyana,39119,+12,1050 ,+2,37349,+22,720,6,49380,1325,419002,528907,792203
Papua New Guinea,36130,+20,590 ,+1,35405,+31,135,7,3928,64,249149,27084,9199068
Belize,31503,None,592 ,None,30415,None,496,4,77144,1450,375152,918671,408364
Guinea,31130,+13,389 ,None,29804,+1,937,49,2279,28,570956,41791,13662106
Togo,28504,+236,246 ,None,26058,+6,2200,None,3327,29,609977,71200,8567143
Lesotho,28126,None,665 ,None,14933,None,12528,None,12976,307,318124,146768,2167529
Barbados,27724,+51,260 ,None,26494,+50,970,None,96298,903,465597,1617223,287899
Tanzania,26483,None,734 ,None,N/A,N/A,N/A,7,425,12,None,None,62262037
Haiti,25974,+24,766 ,+1,23243,+179,1965,None,2237,66,132422,11406,11609380
Burundi,25287,None,38 ,None,773,None,24476,None,2037,3,345742,27845,12416862
Benin,24935,None,161 ,None,24705,None,69,5,1980,13,604310,47980,12595078
Iceland,24577,+827,37 ,None,20129,+701,4411,5,71333,107,1345788,3906043,344540
Seychelles,24197,None,131 ,None,23742,None,324,None,243791,1320,None,None,99253
Channel Islands,23627,None,112 ,None,20939,None,2576,None,134055,635,1123134,6372464,176248
Bahamas,23539,None,713 ,None,21745,None,1081,2,59019,1788,180017,451355,398837
Somalia,23532,None,1333 ,None,12948,None,9251,None,1422,81,391308,23641,16552031
Mauritius,23251,+43,762 ,None,21793,+32,696,None,18237,598,358675,281333,1274911
Andorra,22332,+602,139 ,None,20419,+549,1774,31,288345,1795,235283,3037909,77449
Mayotte,21506,+115,185 ,None,2964,None,18357,None,76101,655,176919,626043,282599
Mali,20120,+41,658 ,+4,18358,+397,1104,None,953,31,529523,25075,21117389
Congo,20089,+599,367 ,None,12421,None,7301,None,3512,64,301494,52709,5719957
Timor-Leste,19833,None,122 ,None,19704,None,7,None,14628,90,225317,166189,1355789
Curaçao,19247,+198,186 ,None,17550,+18,1511,3,116583,1127,384523,2329144,165092
Aruba,17896,+248,181 ,None,16610,+26,1105,6,166566,1685,177885,1655653,107441
Nicaragua,17442,None,211 ,None,4225,None,13006,None,2587,31,None,None,6741844
Tajikistan,17095,None,124 ,None,16966,None,5,None,1734,13,None,None,9856112
Burkina Faso,17040,None,317 ,None,16250,None,473,None,783,15,239193,10995,21754946
Taiwan,16931,+16,850 ,None,15833,+21,248,None,709,36,9133365,382454,23880968
Brunei ,15458,+11,98 ,None,15260,+5,100,None,34838,221,678740,1529679,443714
South Sudan,14843,None,135 ,None,12789,None,1919,1,1303,12,294475,25856,11389027
New Zealand,13899,+44,50 ,None,12458,+97,1391,26,2779,10,5525818,1104700,5002100 
Equatorial Guinea,13630,None,175 ,None,13410,None,45,1,9263,119,263190,178866,1471435
Djibouti,13593,+21,189 ,None,13339,+8,65,None,13467,187,257259,254869,1009376
Isle of Man,13451,+8,67 ,None,12999,+67,385,1,156949,782,133676,1559759,85703
Saint Lucia,13319,+17,295 ,None,12829,None,195,3,72042,1596,106495,576032,184877
New Caledonia,12646,+38,280 ,None,12103,None,263,4,43670,967,42756,147647,289583
Hong Kong,12599,+9,213 ,None,12189,None,197,None,1660,28,29687335,3912652,7587522
CAR,12163,+202,101 ,None,6859,None,5203,2,2455,20,74519,15040,4954668
Gambia,10136,+49,342 ,None,9688,None,106,4,4026,136,131044,52052,2517541
Yemen,10118,+3,1984 ,+1,7010,+5,1124,23,328,64,265253,8611,30802559
Cayman Islands,8386,None,11 ,None,4799,None,3576,11,125406,164,215963,3229546,66871
Gibraltar,8237,+73,100 ,None,7559,+75,578,2,244596,2969,444210,13190700,33676
Eritrea,7902,+16,73 ,None,7661,+3,168,None,2183,20,23693,6546,3619451
San Marino,7655,+129,98 ,None,6725,+174,832,6,224902,2879,103193,3031789,34037
Niger,7289,+18,274 ,None,6887,+6,128,2,286,11,202774,7950,25507476
Sierra Leone,6779,+35,123 ,None,N/A,N/A,N/A,None,825,15,259958,31632,8218193
Dominica,6520,None,44 ,None,6173,None,303,None,90240,609,121399,1680216,72252
Guinea-Bissau,6466,None,149 ,None,6299,None,18,None,3174,73,110626,54305,2037140
Liberia,6228,+299,287 ,None,5535,None,406,2,1190,55,139824,26713,5234383
Bermuda,6014,None,106 ,None,5674,None,234,None,97102,1711,685295,11064745,61935
Grenada,5961,+5,200 ,None,5681,None,80,None,52613,1765,91822,810440,113299
Liechtenstein,5940,+6,69 ,None,5588,+150,283,10,155128,1802,80413,2100050,38291
St. Vincent Grenadines,5843,+15,81 ,None,5204,+53,558,7,52420,727,93798,841502,111465
Comoros,5729,+126,153 ,None,4441,+2,1135,None,6386,171,None,None,897142
Chad,5701,None,181 ,None,4874,None,646,None,333,11,180347,10531,17126116
Faeroe Islands,5261,+112,13 ,None,4779,+57,469,5,107064,265,633000,12881825,49139
Sint Maarten,4838,+64,75 ,None,4627,+29,136,10,110963,1720,62056,1423303,43600
Monaco,4809,+43,38 ,None,4439,+39,332,4,121268,958,54960,1385919,39656
Antigua and Barbuda,4259,None,118 ,None,4060,None,81,1,42961,1190,18559,187207,99136
Saint Martin,4008,None,56 ,None,1399,None,2553,7,101092,1412,78366,1976593,39647
Sao Tome and Principe,3759,+1,57 ,None,3676,None,26,None,16691,253,29036,128927,225212
Caribbean Netherlands,3288,+11,23 ,None,3163,+14,102,None,123674,865,30126,1133153,26586
Turks and Caicos,3276,None,26 ,None,3107,None,143,None,82945,658,94789,2399965,39496
British Virgin Islands,3071,+55,39 ,None,N/A,N/A,N/A,7,100586,1277,82570,2704464,30531
Saint Kitts and Nevis,2848,+5,28 ,None,2775,+1,45,1,52977,521,58205,1082702,53759
Bhutan,2660,None,3 ,None,2642,None,15,None,3392,4,1283438,1636510,784253
Greenland,2306,+57, ,None,2015,+140,291,2,40515,None,134451,2362229,56917
Anguilla,1646,None,5 ,None,1605,None,36,None,108275,329,51382,3379950,15202
St. Barth,1621,None,6 ,None,N/A,N/A,N/A,None,163374,605,56491,5693509,9922
Diamond Princess,712,None,13 ,None,699,None,0,None,None,None,None,None, 
Wallis and Futuna,454,None,7 ,None,438,None,9,None,41476,640,20508,1873561,10946
Saint Pierre Miquelon,98,None, ,None,78,None,20,None,17038,None,13891,2414986,5752
Falkland Islands,83,None, ,None,N/A,N/A,N/A,None,22859,None,8316,2290278,3631
Macao,78,+1, ,None,77,None,1,None,118,None,5068,7650,662505
Montserrat,45,None,1 ,None,43,None,1,None,9007,200,3230,646517,4996
Vatican City,27,None, ,None,27,None,0,None,33582,None,None,None,804
Solomon Islands,22,+2, ,None,20,None,2,None,31,None,4500,6321,711920
Western Sahara,10,None,1 ,None,8,None,1,None,16,2,None,None,619167
MS Zaandam,9,None,2 ,None,7,None,0,None,None,None,None,None, 
Palau,8,None, ,None,8,None,0,None,439,None,14878,816486,18222
Vanuatu,7,None,1 ,None,6,None,0,None,22,3,23000,72369,317814
Marshall Islands,4,None, ,None,4,None,0,None,67,None,None,None,59785
Samoa,3,None, ,None,3,None,0,None,15,None,None,None,200377
Saint Helena,2,None, ,None,2,None,0,None,328,None,None,None,6104
Micronesia,1,None, ,None,1,None,0,None,9,None,None,None,116817
Tonga,1,None, ,None,1,None,0,None,9,None,None,None,107478
